PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCHGINDX] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,E.ON SE,-,EOAN GR,-,,"8,358","$157,199",0.02%,
LISTED EQUITY,-,-,-,-,"MS&AD INSURANCE GROUP HOLDINGS, INC.",-,8725 JP,-,,"4,427","$156,909",0.02%,
LISTED EQUITY,-,-,-,-,REGIONS FINANCIAL CORP.,-,RF US,-,,"4,122","$156,580",0.02%,
LISTED EQUITY,-,-,-,-,DTE ENERGY CO.,-,DTE US,-,,802,"$156,388",0.02%,
LISTED EQUITY,-,-,-,-,"WARNER BROS DISCOVERY, INC.",-,WBD US,-,,"9,140","$156,029",0.02%,
LISTED EQUITY,-,-,-,-,PERNOD RICARD SA,-,RI FP,-,,855,"$155,727",0.02%,
LISTED EQUITY,-,-,-,-,SMC CORP.,-,6273 JP,-,,243,"$155,311",0.02%,
LISTED EQUITY,-,-,-,-,HERSHEY CO.,-,HSY US,-,,567,"$155,175",0.02%,
LISTED EQUITY,-,-,-,-,IPERIONX LTD.,-,IPX AU,-,,"28,170","$154,935",0.02%,
LISTED EQUITY,-,-,-,-,"EXPEDIA GROUP, INC.",-,EXPE US,-,,514,"$154,564",0.02%,
LISTED EQUITY,-,-,-,-,"AMERICAN WATER WORKS CO., INC.",-,AWK US,-,,765,"$153,946",0.02%,
LISTED EQUITY,-,-,-,-,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",-,BR US,-,,419,"$153,004",0.02%,
LISTED EQUITY,-,-,-,-,"DAI-ICHI LIFE HOLDINGS, INC.",-,8750 JP,-,,"3,507","$152,627",0.02%,
LISTED EQUITY,-,-,-,-,HALLIBURTON CO.,-,HAL US,-,,"3,472","$152,455",0.02%,
LISTED EQUITY,-,-,-,-,THOMSON REUTERS CORP.,-,TRI CN,-,,586,"$151,851",0.02%,
LISTED EQUITY,-,-,-,-,PPL CORP.,-,PPL US,-,,"2,896","$151,815",0.02%,
LISTED EQUITY,-,-,-,-,RHEINMETALL AG,-,RHM GR,-,,148,"$151,768",0.02%,
LISTED EQUITY,-,-,-,-,"T. ROWE PRICE GROUP, INC.",-,TROW US,-,,827,"$151,146",0.02%,
LISTED EQUITY,-,-,-,-,SYNCHRONY FINANCIAL,-,SYF US,-,,"1,439","$151,062",0.02%,
LISTED EQUITY,-,-,-,-,FORTIVE CORP.,-,FTV US,-,,"1,247","$151,061",0.02%,
LISTED EQUITY,-,-,-,-,TABCORP HOLDINGS LTD.,-,TAH AU,-,,"266,984","$150,846",0.02%,
LISTED EQUITY,-,-,-,-,MONADELPHOUS GROUP LTD.,-,MND AU,-,,"10,751","$150,510",0.02%,
LISTED EQUITY,-,-,-,-,WHEATON PRECIOUS METALS CORP.,-,WPM CN,-,,"1,656","$150,458",0.02%,
LISTED EQUITY,-,-,-,-,ORIX CORP.,-,8591 JP,-,,"4,279","$149,869",0.02%,
LISTED EQUITY,-,-,-,-,TDK CORP.,-,6762 JP,-,,"7,030","$149,739",0.02%,
LISTED EQUITY,-,-,-,-,ELDERS LTD.,-,ELD AU,-,,"20,901","$149,650",0.02%,
LISTED EQUITY,-,-,-,-,FUJIFILM HOLDINGS CORP.,-,4901 JP,-,,"4,400","$149,625",0.02%,
LISTED EQUITY,-,-,-,-,SUMITOMO CORP.,-,8053 JP,-,,"4,235","$149,183",0.02%,
LISTED EQUITY,-,-,-,-,DAIWA HOUSE INDUSTRY CO. LTD.,-,1925 JP,-,,"2,984","$148,990",0.02%,
LISTED EQUITY,-,-,-,-,ORIENTAL LAND CO. LTD.,-,4661 JP,-,,"4,236","$148,945",0.02%,
LISTED EQUITY,-,-,-,-,"WSP GLOBAL, INC.",-,WSP CN,-,,524,"$148,926",0.02%,
LISTED EQUITY,-,-,-,-,ON SEMICONDUCTOR CORP.,-,ON US,-,,"1,461","$148,793",0.02%,
LISTED EQUITY,-,-,-,-,HELIA GROUP LTD.,-,HLI AU,-,,"33,202","$148,412",0.02%,
LISTED EQUITY,-,-,-,-,"CGI, INC.",-,GIBA CN,-,,840,"$148,306",0.02%,
LISTED EQUITY,-,-,-,-,WATERS CORP.,-,WAT US,-,,246,"$147,481",0.02%,
LISTED EQUITY,-,-,-,-,LEGRAND SA,-,LR FP,-,,933,"$146,680",0.02%,
LISTED EQUITY,-,-,-,-,"NETAPP, INC.",-,NTAP US,-,,780,"$146,213",0.02%,
LISTED EQUITY,-,-,-,-,IPH LTD.,-,IPH AU,-,,"28,993","$145,834",0.02%,
LISTED EQUITY,-,-,-,-,"TYLER TECHNOLOGIES, INC.",-,TYL US,-,,156,"$145,263",0.02%,
LISTED EQUITY,-,-,-,-,TELEFONAKTIEBOLAGET LM ERICSSON,-,ERICB SS,-,,"11,040","$145,046",0.02%,
LISTED EQUITY,-,-,-,-,"CHURCH & DWIGHT CO., INC.",-,CHD US,-,,852,"$144,088",0.02%,
LISTED EQUITY,-,-,-,-,ARCHER-DANIELS-MIDLAND CO.,-,ADM US,-,,"1,764","$143,921",0.02%,
LISTED EQUITY,-,-,-,-,NUIX LTD.,-,NXL AU,-,,"22,627","$143,003",0.02%,
LISTED EQUITY,-,-,-,-,"SNAP-ON, INC.",-,SNA US,-,,261,"$142,999",0.02%,
LISTED EQUITY,-,-,-,-,PUBLICIS GROUPE SA,-,PUB FP,-,,829,"$142,847",0.02%,
LISTED EQUITY,-,-,-,-,DASSAULT SYSTEMES SE,-,DSY FP,-,,"2,536","$142,077",0.02%,
LISTED EQUITY,-,-,-,-,"SOMPO HOLDINGS, INC.",-,8630 JP,-,,"3,351","$141,826",0.02%,
LISTED EQUITY,-,-,-,-,SSE PLC,-,SSE LN,-,,"4,329","$140,446",0.02%,
LISTED EQUITY,-,-,-,-,"DARDEN RESTAURANTS, INC.",-,DRI US,-,,465,"$140,256",0.02%,
LISTED EQUITY,-,-,-,-,VERALTO CORP.,-,VLTO US,-,,851,"$139,933",0.02%,
LISTED EQUITY,-,-,-,-,VONOVIA SE,-,VNA GR,-,,"2,851","$139,834",0.02%,
LISTED EQUITY,-,-,-,-,INFRATIL LTD.,-,IFT AU,-,,"12,021","$139,081",0.02%,
LISTED EQUITY,-,-,-,-,"HUNTINGTON BANCSHARES, INC.",-,HBAN US,-,,"5,286","$138,887",0.02%,
LISTED EQUITY,-,-,-,-,FLETCHER BUILDING LTD.,-,FBU AU,-,,"54,462","$138,879",0.02%,
LISTED EQUITY,-,-,-,-,MARUBENI CORP.,-,8002 JP,-,,"5,623","$138,270",0.02%,
LISTED EQUITY,-,-,-,-,NICKEL INDUSTRIES LTD.,-,NIC AU,-,,"167,148","$137,897",0.02%,
LISTED EQUITY,-,-,-,-,NUFARM LTD.,-,NUF AU,-,,"38,921","$137,781",0.02%,
LISTED EQUITY,-,-,-,-,DISCO CORP.,-,6146 JP,-,,312,"$137,167",0.02%,
LISTED EQUITY,-,-,-,-,NOKIA OYJ,-,NOKIA FH,-,,"19,172","$137,062",0.02%,
LISTED EQUITY,-,-,-,-,ATMOS ENERGY CORP.,-,ATO US,-,,608,"$136,908",0.02%,
LISTED EQUITY,-,-,-,-,CARVANA CO.,-,CVNA US,-,,416,"$136,833",0.02%,
LISTED EQUITY,-,-,-,-,TEMPLE & WEBSTER GROUP LTD.,-,TPW AU,-,,"10,442","$136,785",0.02%,
LISTED EQUITY,-,-,-,-,"BROWN & BROWN, INC.",-,BRO US,-,,827,"$136,230",0.02%,
LISTED EQUITY,-,-,-,-,PRUDENTIAL PLC,-,PRU LN,-,,"10,570","$136,194",0.02%,
LISTED EQUITY,-,-,-,-,"MARKEL GROUP, INC.",-,MKL US,-,,49,"$135,977",0.02%,
LISTED EQUITY,-,-,-,-,"BIOGEN, INC.",-,BIIB US,-,,550,"$135,847",0.02%,
LISTED EQUITY,-,-,-,-,"ROBINHOOD MARKETS, INC.",-,HOOD US,-,,"2,257","$135,832",0.02%,
LISTED EQUITY,-,-,-,-,PACKAGING CORP. OF AMERICA,-,PKG US,-,,372,"$135,353",0.02%,
LISTED EQUITY,-,-,-,-,"ULTA BEAUTY, INC.",-,ULTA US,-,,193,"$135,235",0.02%,
LISTED EQUITY,-,-,-,-,CAMECO CORP.,-,CCO CN,-,,"1,629","$135,233",0.02%,
LISTED EQUITY,-,-,-,-,"PULTEGROUP, INC.",-,PHM US,-,,767,"$134,941",0.02%,
LISTED EQUITY,-,-,-,-,CDW CORP.,-,CDW US,-,,480,"$134,851",0.02%,
LISTED EQUITY,-,-,-,-,FIRSTENERGY CORP.,-,FE US,-,,"2,095","$134,625",0.02%,
LISTED EQUITY,-,-,-,-,MEGAPORT LTD.,-,MP1 AU,-,,"18,263","$134,598",0.02%,
LISTED EQUITY,-,-,-,-,POLYNOVO LTD.,-,PNV AU,-,,"65,745","$134,119",0.02%,
LISTED EQUITY,-,-,-,-,"EMCOR GROUP, INC.",-,EME US,-,,183,"$133,902",0.02%,
LISTED EQUITY,-,-,-,-,BELLEVUE GOLD LTD.,-,BGL AU,-,,"118,840","$133,695",0.02%,
LISTED EQUITY,-,-,-,-,"RESTAURANT BRANDS INTERNATIONAL, INC.",-,QSR CN,-,,"1,270","$133,672",0.02%,
LISTED EQUITY,-,-,-,-,TEXAS PACIFIC LAND CORP.,-,TPL US,-,,75,"$133,640",0.02%,
LISTED EQUITY,-,-,-,-,"WILLIAMS-SONOMA, INC.",-,WSM US,-,,445,"$133,205",0.02%,
LISTED EQUITY,-,-,-,-,"LPL FINANCIAL HOLDINGS, INC.",-,LPLA US,-,,252,"$133,201",0.02%,
LISTED EQUITY,-,-,-,-,FRANCO-NEVADA CORP.,-,FNV CN,-,,702,"$133,115",0.02%,
LISTED EQUITY,-,-,-,-,UNIVERSAL MUSIC GROUP NV,-,UMG NA,-,,"3,220","$133,100",0.02%,
LISTED EQUITY,-,-,-,-,CINCINNATI FINANCIAL CORP.,-,CINF US,-,,572,"$132,631",0.02%,
LISTED EQUITY,-,-,-,-,LOEWS CORP.,-,L US,-,,968,"$132,375",0.02%,
LISTED EQUITY,-,-,-,-,IMDEX LTD.,-,IMD AU,-,,"57,032","$132,315",0.02%,
LISTED EQUITY,-,-,-,-,INTERCONTINENTAL HOTELS GROUP PLC,-,IHG LN,-,,657,"$132,240",0.02%,
LISTED EQUITY,-,-,-,-,"CENOVUS ENERGY, INC.",-,CVE CN,-,,"5,388","$131,842",0.02%,
LISTED EQUITY,-,-,-,-,SOCIETE GENERALE SA,-,GLE FP,-,,"2,899","$131,651",0.02%,
LISTED EQUITY,-,-,-,-,ZEBRA TECHNOLOGIES CORP.,-,ZBRA US,-,,211,"$131,398",0.02%,
LISTED EQUITY,-,-,-,-,"HUBBELL, INC.",-,HUBB US,-,,194,"$131,232",0.02%,
LISTED EQUITY,-,-,-,-,"WEST PHARMACEUTICAL SERVICES, INC.",-,WST US,-,,247,"$130,932",0.02%,
LISTED EQUITY,-,-,-,-,AMEREN CORP.,-,AEE US,-,,900,"$129,584",0.02%,
LISTED EQUITY,-,-,-,-,"AJINOMOTO CO., INC.",-,2802 JP,-,,"1,953","$129,469",0.02%,
LISTED EQUITY,-,-,-,-,"FORTIS, INC.",-,FTS CN,-,,"1,922","$128,954",0.02%,
LISTED EQUITY,-,-,-,-,NEC CORP.,-,6701 JP,-,,911,"$128,494",0.02%,
LISTED EQUITY,-,-,-,-,VEOLIA ENVIRONNEMENT SA,-,VIE FP,-,,"2,831","$128,385",0.02%,
LISTED EQUITY,-,-,-,-,"LENNOX INTERNATIONAL, INC.",-,LII US,-,,130,"$128,375",0.02%,
LISTED EQUITY,-,-,-,-,STANMORE RESOURCES LTD.,-,SMR AU,-,,"42,621","$128,290",0.02%,
LISTED EQUITY,-,-,-,-,NUTRIEN LTD.,-,NTR CN,-,,"1,775","$128,203",0.02%,
LISTED EQUITY,-,-,-,-,"TWILIO, INC.",-,TWLO US,-,,733,"$127,980",0.02%,
LISTED EQUITY,-,-,-,-,STERIS PLC,-,STE US,-,,385,"$127,730",0.02%,
LISTED EQUITY,-,-,-,-,DEVON ENERGY CORP.,-,DVN US,-,,"2,413","$127,590",0.02%,
LISTED EQUITY,-,-,-,-,FERROVIAL SE,-,FER SM,-,,"1,878","$127,557",0.02%,
LISTED EQUITY,-,-,-,-,BAYER AG,-,BAYN GR,-,,"3,945","$127,432",0.02%,
LISTED EQUITY,-,-,-,-,CIE GENERALE DES ETABLISSEMENTS MICHELIN SCA,-,ML FP,-,,"2,380","$126,578",0.02%,
LISTED EQUITY,-,-,-,-,MTU AERO ENGINES AG,-,MTX GR,-,,235,"$126,330",0.02%,
LISTED EQUITY,-,-,-,-,MITSUI FUDOSAN CO. LTD.,-,8801 JP,-,,"9,635","$125,750",0.02%,
LISTED EQUITY,-,-,-,-,"LIVE NATION ENTERTAINMENT, INC.",-,LYV US,-,,600,"$125,494",0.02%,
LISTED EQUITY,-,-,-,-,JAPAN POST HOLDINGS CO. LTD.,-,6178 JP,-,,"8,184","$125,357",0.02%,
LISTED EQUITY,-,-,-,-,SKANDINAVISKA ENSKILDA BANKEN AB,-,SEBA SS,-,,"5,644","$124,950",0.02%,
LISTED EQUITY,-,-,-,-,KELLANOVA,-,K US,-,,953,"$124,661",0.02%,
LISTED EQUITY,-,-,-,-,OTSUKA HOLDINGS CO. LTD.,-,4578 JP,-,,"1,406","$124,270",0.02%,
LISTED EQUITY,-,-,-,-,"CORPAY, INC.",-,CPAY US,-,,227,"$124,266",0.02%,
LISTED EQUITY,-,-,-,-,"LABCORP HOLDINGS, INC.",-,LH US,-,,335,"$123,895",0.02%,
LISTED EQUITY,-,-,-,-,PEMBINA PIPELINE CORP.,-,PPL CN,-,,"2,077","$123,869",0.02%,
LISTED EQUITY,-,-,-,-,"ZOOM COMMUNICATIONS, INC.",-,ZM US,-,,938,"$123,717",0.02%,
LISTED EQUITY,-,-,-,-,SPARTAN RESOURCES LTD.,-,SPR AU,-,,"87,706","$123,666",0.02%,
LISTED EQUITY,-,-,-,-,SINGAPORE TELECOMMUNICATIONS LTD.,-,ST SP,-,,"33,870","$123,505",0.02%,
LISTED EQUITY,-,-,-,-,VODAFONE GROUP PLC,-,VOD LN,-,,"89,226","$123,271",0.02%,
LISTED EQUITY,-,-,-,-,SWISS LIFE HOLDING AG,-,SLHN SW,-,,99,"$123,270",0.02%,
LISTED EQUITY,-,-,-,-,HEINEKEN NV,-,HEIA NA,-,,"1,070","$122,903",0.02%,
LISTED EQUITY,-,-,-,-,PERENTI LTD.,-,PRN AU,-,,"87,917","$122,644",0.02%,
LISTED EQUITY,-,-,-,-,NORTHERN TRUST CORP.,-,NTRS US,-,,740,"$122,504",0.02%,
LISTED EQUITY,-,-,-,-,LOBLAW COS. LTD.,-,L CN,-,,577,"$122,467",0.02%,
LISTED EQUITY,-,-,-,-,CMS ENERGY CORP.,-,CMS US,-,,"1,136","$122,322",0.02%,
LISTED EQUITY,-,-,-,-,DEEP YELLOW LTD.,-,DYL AU,-,,"108,307","$121,845",0.02%,
LISTED EQUITY,-,-,-,-,DANSKE BANK AS,-,DANSKE DC,-,,"2,658","$121,400",0.02%,
LISTED EQUITY,-,-,-,-,NOVONESIS (NOVOZYMES) B,-,NSISB DC,-,,"1,327","$121,290",0.02%,
LISTED EQUITY,-,-,-,-,"FACTSET RESEARCH SYSTEMS, INC.",-,FDS US,-,,156,"$120,843",0.02%,
LISTED EQUITY,-,-,-,-,RENESAS ELECTRONICS CORP.,-,6723 JP,-,,"5,741","$120,744",0.02%,
LISTED EQUITY,-,-,-,-,MAC COPPER LTD.,-,MAC AU,-,,"6,993","$120,346",0.02%,
LISTED EQUITY,-,-,-,-,INGHAMS GROUP LTD.,-,ING AU,-,,"37,806","$120,225",0.02%,
LISTED EQUITY,-,-,-,-,"BEST BUY CO., INC.",-,BBY US,-,,867,"$120,056",0.02%,
LISTED EQUITY,-,-,-,-,CAIXABANK SA,-,CABK SM,-,,"13,705","$120,016",0.02%,
LISTED EQUITY,-,-,-,-,LIBERTY MEDIA CORP.-LIBERTY FORMULA ONE,-,FWONK US,-,,801,"$119,791",0.02%,
LISTED EQUITY,-,-,-,-,CLOROX CO.,-,CLX US,-,,456,"$119,734",0.02%,
LISTED EQUITY,-,-,-,-,SANDVIK AB,-,SAND SS,-,,"4,129","$119,689",0.02%,
LISTED EQUITY,-,-,-,-,"INTERNATIONAL FLAVORS & FRAGRANCES, INC.",-,IFF US,-,,876,"$119,629",0.02%,
LISTED EQUITY,-,-,-,-,"ZIMMER BIOMET HOLDINGS, INC.",-,ZBH US,-,,700,"$119,529",0.02%,
LISTED EQUITY,-,-,-,-,BROOKFIELD ASSET MANAGEMENT LTD.,-,BAM CN,-,,"1,365","$119,511",0.02%,
LISTED EQUITY,-,-,-,-,VOLKSWAGEN AG,-,VOW3 GR,-,,802,"$119,511",0.02%,
LISTED EQUITY,-,-,-,-,"TRIMBLE, INC.",-,TRMB US,-,,"1,046","$119,320",0.02%,
LISTED EQUITY,-,-,-,-,"TELEDYNE TECHNOLOGIES, INC.",-,TDY US,-,,159,"$119,012",0.02%,
LISTED EQUITY,-,-,-,-,EVERSOURCE ENERGY,-,ES US,-,,"1,275","$118,198",0.02%,
LISTED EQUITY,-,-,-,-,"BURLINGTON STORES, INC.",-,BURL US,-,,257,"$118,112",0.02%,
LISTED EQUITY,-,-,-,-,"CITIZENS FINANCIAL GROUP, INC.",-,CFG US,-,,"1,669","$117,943",0.02%,
LISTED EQUITY,-,-,-,-,EXPAND ENERGY CORP.,-,EXE US,-,,733,"$117,780",0.02%,
LISTED EQUITY,-,-,-,-,NEWS CORP.,-,NWS AU,-,,"2,372","$117,410",0.02%,
LISTED EQUITY,-,-,-,-,"LEIDOS HOLDINGS, INC.",-,LDOS US,-,,503,"$117,048",0.02%,
LISTED EQUITY,-,-,-,-,ERSTE GROUP BANK AG,-,EBS AV,-,,"1,170","$116,719",0.02%,
LISTED EQUITY,-,-,-,-,"TERADYNE, INC.",-,TER US,-,,574,"$116,710",0.02%,
LISTED EQUITY,-,-,-,-,"ILLUMINA, INC.",-,ILMN US,-,,538,"$116,106",0.02%,
LISTED EQUITY,-,-,-,-,KAO CORP.,-,4452 JP,-,,"1,762","$115,671",0.02%,
LISTED EQUITY,-,-,-,-,EQUINOR ASA,-,EQNR NO,-,,"3,062","$115,568",0.02%,
LISTED EQUITY,-,-,-,-,MASCO CORP.,-,MAS US,-,,984,"$115,289",0.02%,
LISTED EQUITY,-,-,-,-,"PURE STORAGE, INC.",-,PSTG US,-,,"1,162","$115,228",0.02%,
LISTED EQUITY,-,-,-,-,INSULET CORP.,-,PODD US,-,,273,"$115,084",0.02%,
LISTED EQUITY,-,-,-,-,CELLNEX TELECOM SA,-,CLNX SM,-,,"2,253","$114,956",0.02%,
LISTED EQUITY,-,-,-,-,SWEDBANK AB,-,SWEDA SS,-,,"3,602","$114,947",0.02%,
LISTED EQUITY,-,-,-,-,"FIRST CITIZENS BANCSHARES, INC.",-,FCNCA US,-,,34,"$114,934",0.02%,
LISTED EQUITY,-,-,-,-,PENTAIR PLC,-,PNR US,-,,707,"$114,812",0.02%,
LISTED EQUITY,-,-,-,-,ORANGE SA,-,ORA FP,-,,"7,129","$114,795",0.02%,
LISTED EQUITY,-,-,-,-,"CENTERPOINT ENERGY, INC.",-,CNP US,-,,"2,237","$114,631",0.02%,
LISTED EQUITY,-,-,-,-,"VERISIGN, INC.",-,VRSN US,-,,340,"$113,845",0.02%,
LISTED EQUITY,-,-,-,-,DNB BANK ASA,-,DNB NO,-,,"3,527","$113,784",0.02%,
LISTED EQUITY,-,-,-,-,KBC GROUP NV,-,KBC BB,-,,912,"$113,744",0.02%,
LISTED EQUITY,-,-,-,-,G8 EDUCATION LTD.,-,GEM AU,-,,"86,842","$113,328",0.02%,
LISTED EQUITY,-,-,-,-,ATLAS COPCO AB,-,ATCOB SS,-,,"5,186","$113,302",0.02%,
LISTED EQUITY,-,-,-,-,BANK HAPOALIM BM,-,POLI IT,-,,"5,785","$112,869",0.02%,
LISTED EQUITY,-,-,-,-,"MCCORMICK & CO., INC.",-,MKC US,-,,915,"$112,710",0.02%,
LISTED EQUITY,-,-,-,-,"CBOE GLOBAL MARKETS, INC.",-,CBOE US,-,,357,"$112,697",0.02%,
LISTED EQUITY,-,-,-,-,LYONDELLBASELL INDUSTRIES NV,-,LYB US,-,,939,"$112,677",0.02%,
LISTED EQUITY,-,-,-,-,"COOPER COS., INC.",-,COO US,-,,758,"$112,548",0.02%,
LISTED EQUITY,-,-,-,-,KEYCORP,-,KEY US,-,,"4,053","$112,193",0.02%,
LISTED EQUITY,-,-,-,-,SAMPO OYJ,-,SAMPO FH,-,,"1,703","$112,189",0.02%,
LISTED EQUITY,-,-,-,-,NICK SCALI LTD.,-,NCK AU,-,,"7,458","$111,939",0.01%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE PHILIPS NV,-,PHIA NA,-,,"2,743","$111,922",0.01%,
LISTED EQUITY,-,-,-,-,"COTERRA ENERGY, INC.",-,CTRA US,-,,"2,710","$111,776",0.01%,
LISTED EQUITY,-,-,-,-,"ZSCALER, INC.",-,ZS US,-,,382,"$111,171",0.01%,
LISTED EQUITY,-,-,-,-,HANSEN TECHNOLOGIES LTD.,-,HSN AU,-,,"20,686","$110,671",0.01%,
LISTED EQUITY,-,-,-,-,"PTC, INC.",-,PTC US,-,,372,"$110,507",0.01%,
LISTED EQUITY,-,-,-,-,"DOCUSIGN, INC.",-,DOCU US,-,,761,"$110,414",0.01%,
LISTED EQUITY,-,-,-,-,SILEX SYSTEMS LTD.,-,SLX AU,-,,"21,862","$110,405",0.01%,
LISTED EQUITY,-,-,-,-,HEXAGON AB,-,HEXAB SS,-,,"7,151","$110,393",0.01%,
LISTED EQUITY,-,-,-,-,SUMITOMO ELECTRIC INDUSTRIES LTD.,-,5802 JP,-,,"3,748","$109,913",0.01%,
LISTED EQUITY,-,-,-,-,BOOZ ALLEN HAMILTON HOLDING CORP.,-,BAH US,-,,527,"$109,713",0.01%,
LISTED EQUITY,-,-,-,-,KAROON ENERGY LTD.,-,KAR AU,-,,"78,758","$109,474",0.01%,
LISTED EQUITY,-,-,-,-,"PINTEREST, INC.",-,PINS US,-,,"2,337","$109,466",0.01%,
LISTED EQUITY,-,-,-,-,ADRIATIC METALS PLC,-,ADT AU,-,,"28,039","$109,353",0.01%,
LISTED EQUITY,-,-,-,-,AUSTAL LTD.,-,ASB AU,-,,"35,069","$108,715",0.01%,
LISTED EQUITY,-,-,-,-,MERCK KGAA,-,MRK GR,-,,464,"$108,656",0.01%,
LISTED EQUITY,-,-,-,-,"TYSON FOODS, INC.",-,TSN US,-,,"1,170","$108,511",0.01%,
LISTED EQUITY,-,-,-,-,"SS&C TECHNOLOGIES HOLDINGS, INC.",-,SSNC US,-,,886,"$108,473",0.01%,
LISTED EQUITY,-,-,-,-,"OMNICOM GROUP, INC.",-,OMC US,-,,780,"$108,364",0.01%,
LISTED EQUITY,-,-,-,-,CREDIT CORP. GROUP LTD.,-,CCP AU,-,,"6,775","$108,328",0.01%,
LISTED EQUITY,-,-,-,-,"NOMURA HOLDINGS, INC.",-,8604 JP,-,,"11,309","$108,243",0.01%,
LISTED EQUITY,-,-,-,-,DATA#3 LTD.,-,DTL AU,-,,"16,930","$108,181",0.01%,
LISTED EQUITY,-,-,-,-,TRANSUNION,-,TRU US,-,,722,"$108,121",0.01%,
LISTED EQUITY,-,-,-,-,SANDOZ GROUP AG,-,SDZ SW,-,,"1,631","$108,021",0.01%,
LISTED EQUITY,-,-,-,-,BANK LEUMI LE-ISRAEL BM,-,LUMI IT,-,,"5,619","$107,972",0.01%,
LISTED EQUITY,-,-,-,-,SEAGATE TECHNOLOGY HOLDINGS PLC,-,STX US,-,,774,"$107,819",0.01%,
LISTED EQUITY,-,-,-,-,"HOLOGIC, INC.",-,HOLX US,-,,925,"$107,662",0.01%,
LISTED EQUITY,-,-,-,-,"RPM INTERNATIONAL, INC.",-,RPM US,-,,540,"$107,480",0.01%,
LISTED EQUITY,-,-,-,-,AVIVA PLC,-,AV LN,-,,"11,332","$107,454",0.01%,
LISTED EQUITY,-,-,-,-,TECHTRONIC INDUSTRIES CO. LTD.,-,669 HK,-,,"5,034","$107,288",0.01%,
LISTED EQUITY,-,-,-,-,PRYSMIAN SPA,-,PRY IM,-,,"1,040","$107,274",0.01%,
LISTED EQUITY,-,-,-,-,"RB GLOBAL, INC.",-,RBA CN,-,,735,"$107,092",0.01%,
LISTED EQUITY,-,-,-,-,NIPPON YUSEN KK,-,9101 JP,-,,"1,970","$106,750",0.01%,
LISTED EQUITY,-,-,-,-,INTERNATIONAL PAPER CO.,-,IP US,-,,"1,227","$106,696",0.01%,
LISTED EQUITY,-,-,-,-,SUZUKI MOTOR CORP.,-,7269 JP,-,,"5,797","$106,650",0.01%,
LISTED EQUITY,-,-,-,-,CK HUTCHISON HOLDINGS LTD.,-,1 HK,-,,"12,339","$106,467",0.01%,
LISTED EQUITY,-,-,-,-,DOLLAR GENERAL CORP.,-,DG US,-,,869,"$106,363",0.01%,
LISTED EQUITY,-,-,-,-,"GEN DIGITAL, INC.",-,GEN US,-,,"2,403","$106,257",0.01%,
LISTED EQUITY,-,-,-,-,SVENSKA HANDELSBANKEN AB,-,SHBA SS,-,,"6,343","$105,890",0.01%,
LISTED EQUITY,-,-,-,-,"JABIL, INC.",-,JBL US,-,,455,"$105,823",0.01%,
LISTED EQUITY,-,-,-,-,BRIDGESTONE CORP.,-,5108 JP,-,,"1,927","$105,754",0.01%,
LISTED EQUITY,-,-,-,-,ESSITY AB,-,ESSITYB SS,-,,"2,446","$105,714",0.01%,
LISTED EQUITY,-,-,-,-,"FIRST SOLAR, INC.",-,FSLR US,-,,370,"$105,081",0.01%,
LISTED EQUITY,-,-,-,-,"STEEL DYNAMICS, INC.",-,STLD US,-,,568,"$104,764",0.01%,
LISTED EQUITY,-,-,-,-,KERING SA,-,KER FP,-,,263,"$104,664",0.01%,
LISTED EQUITY,-,-,-,-,DAIMLER TRUCK HOLDING AG,-,DTG GR,-,,"1,695","$104,488",0.01%,
LISTED EQUITY,-,-,-,-,AERCAP HOLDINGS NV,-,AER US,-,,674,"$104,163",0.01%,
LISTED EQUITY,-,-,-,-,COCA-COLA EUROPACIFIC PARTNERS PLC,-,CCEP US,-,,839,"$104,028",0.01%,
LISTED EQUITY,-,-,-,-,"BUILDERS FIRSTSOURCE, INC.",-,BLDR US,-,,450,"$103,892",0.01%,
LISTED EQUITY,-,-,-,-,CLARITY PHARMACEUTICALS LTD.,-,CU6 AU,-,,"24,852","$103,635",0.01%,
LISTED EQUITY,-,-,-,-,WESTERN DIGITAL CORP.,-,WDC US,-,,"1,075","$103,509",0.01%,
LISTED EQUITY,-,-,-,-,NEXT PLC,-,NXT LN,-,,539,"$103,424",0.01%,
LISTED EQUITY,-,-,-,-,ACCENT GROUP LTD.,-,AX1 AU,-,,"44,185","$103,394",0.01%,
LISTED EQUITY,-,-,-,-,"NRG ENERGY, INC.",-,NRG US,-,,709,"$103,307",0.01%,
LISTED EQUITY,-,-,-,-,BALL CORP.,-,BALL US,-,,"1,159","$103,247",0.01%,
LISTED EQUITY,-,-,-,-,DSM-FIRMENICH AG,-,DSFIR NA,-,,628,"$102,675",0.01%,
