PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [VSACCCPSTB] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
FIXED INCOME,EXTERNALLY,-,-,PAYDEN & RYGEL GLOBAL LIMITED,-,-,-,-,,,"$5,732,321",0.32%,
FIXED INCOME,EXTERNALLY,-,-,ARES MANAGEMENT UK LIMITED,-,-,-,-,,,"$1,103,324",0.06%,
FIXED INCOME,EXTERNALLY,-,-,"OAKTREE CAPITAL MANAGEMENT, L.P.",-,-,-,-,,,"$162,606",0.01%,
FIXED INCOME,EXTERNALLY,-,-,INTERMEDIATE CAPITAL GROUP PLC,-,-,-,-,,,"$39,567",0.00%,
SUB TOTAL FIXED INCOME EXTERNALLY,,,,,,,,,,,"$586,021,473",32.53%,
LISTED EQUITY,-,-,-,-,BHP GROUP LTD.,-,BHP AU,-,,"289,832","$11,462,814",0.64%,
LISTED EQUITY,-,-,-,-,MICROSOFT CORP.,-,MSFT US,-,,"15,723","$10,703,590",0.59%,
LISTED EQUITY,-,-,-,-,COMMONWEALTH BANK OF AUSTRALIA,-,CBA AU,-,,"69,397","$10,635,044",0.59%,
LISTED EQUITY,-,-,-,-,"APPLE, INC.",-,AAPL US,-,,"25,202","$10,192,724",0.57%,
LISTED EQUITY,-,-,-,-,"AMAZON.COM, INC.",-,AMZN US,-,,"27,404","$9,710,464",0.54%,
LISTED EQUITY,-,-,-,-,NVIDIA CORP.,-,NVDA US,-,,"38,319","$8,311,307",0.46%,
LISTED EQUITY,-,-,-,-,CSL LTD.,-,CSL AU,-,,"28,303","$7,969,410",0.44%,
LISTED EQUITY,-,-,-,-,"META PLATFORMS, INC.",-,META US,-,,"6,369","$6,022,352",0.33%,
LISTED EQUITY,-,-,-,-,NATIONAL AUSTRALIA BANK LTD.,-,NAB AU,-,,"145,561","$5,400,311",0.30%,
LISTED EQUITY,-,-,-,-,"ALPHABET, INC.",-,GOOG US,-,,"16,242","$4,996,012",0.28%,
LISTED EQUITY,-,-,-,-,WESTPAC BANKING CORP.,-,WBC AU,-,,"153,139","$4,949,416",0.27%,
LISTED EQUITY,-,-,-,-,MACQUARIE GROUP LTD.,-,MQG AU,-,,"22,301","$4,942,964",0.27%,
LISTED EQUITY,-,-,-,-,"ALPHABET, INC.",-,GOOGL US,-,,"14,627","$4,471,927",0.25%,
LISTED EQUITY,-,-,-,-,ANZ GROUP HOLDINGS LTD.,-,ANZ AU,-,,"155,524","$4,438,662",0.25%,
LISTED EQUITY,-,-,-,-,"UNITEDHEALTH GROUP, INC.",-,UNH US,-,,"4,750","$3,880,675",0.22%,
LISTED EQUITY,-,-,-,-,TELSTRA GROUP LTD.,-,TLS AU,-,,"890,602","$3,571,313",0.20%,
LISTED EQUITY,-,-,-,-,"RESMED, INC.",-,RMD AU,-,,"94,394","$3,470,902",0.19%,
LISTED EQUITY,-,-,-,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,TSM US,-,,"10,122","$3,228,831",0.18%,
LISTED EQUITY,-,-,-,-,XERO LTD.,-,XRO AU,-,,"19,006","$3,203,582",0.18%,
LISTED EQUITY,-,-,-,-,"TESLA, INC.",-,TSLA US,-,,"4,376","$2,854,578",0.16%,
LISTED EQUITY,-,-,-,-,WISETECH GLOBAL LTD.,-,WTC AU,-,,"22,726","$2,751,305",0.15%,
LISTED EQUITY,-,-,-,-,WESFARMERS LTD.,-,WES AU,-,,"38,129","$2,727,287",0.15%,
LISTED EQUITY,-,-,-,-,WOODSIDE ENERGY GROUP LTD.,-,WDS AU,-,,"107,780","$2,651,391",0.15%,
LISTED EQUITY,-,-,-,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH AU,-,,"73,544","$2,570,352",0.14%,
LISTED EQUITY,-,-,-,-,"SALESFORCE, INC.",-,CRM US,-,,"4,722","$2,550,319",0.14%,
LISTED EQUITY,-,-,-,-,"VISA, INC.",-,V US,-,,"4,947","$2,524,870",0.14%,
LISTED EQUITY,-,-,-,-,RIO TINTO LTD.,-,RIO AU,-,,"20,798","$2,442,900",0.14%,
LISTED EQUITY,-,-,-,-,QBE INSURANCE GROUP LTD.,-,QBE AU,-,,"121,647","$2,335,628",0.13%,
LISTED EQUITY,-,-,-,-,BRAMBLES LTD.,-,BXB AU,-,,"117,472","$2,260,163",0.13%,
LISTED EQUITY,-,-,-,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,2330 TT,-,,"42,604","$2,256,323",0.13%,
LISTED EQUITY,-,-,-,-,CAR GROUP LTD.,-,CAR AU,-,,"62,066","$2,236,218",0.12%,
LISTED EQUITY,-,-,-,-,JPMORGAN CHASE & CO.,-,JPM US,-,,"5,707","$2,209,253",0.12%,
LISTED EQUITY,-,-,-,-,JAMES HARDIE INDUSTRIES PLC,-,JHX AU,-,,"42,810","$2,143,487",0.12%,
LISTED EQUITY,-,-,-,-,COCHLEAR LTD.,-,COH AU,-,,"7,074","$2,050,279",0.11%,
LISTED EQUITY,-,-,-,-,ARISTOCRAT LEISURE LTD.,-,ALL AU,-,,"29,731","$2,032,375",0.11%,
LISTED EQUITY,-,-,-,-,AON PLC,-,AON US,-,,"3,470","$2,013,021",0.11%,
LISTED EQUITY,-,-,-,-,"MASTERCARD, INC.",-,MA US,-,,"2,333","$1,984,278",0.11%,
LISTED EQUITY,-,-,-,-,"BROADCOM, INC.",-,AVGO US,-,,"5,207","$1,949,723",0.11%,
LISTED EQUITY,-,-,-,-,AIRBUS SE,-,AIR FP,-,,"7,523","$1,947,181",0.11%,
LISTED EQUITY,-,-,-,-,"BLOCK, INC.",-,SQ2 AU,-,,"13,730","$1,935,787",0.11%,
LISTED EQUITY,-,-,-,-,CANADIAN PACIFIC KANSAS CITY LTD.,-,CP US,-,,"15,526","$1,814,754",0.10%,
LISTED EQUITY,-,-,-,-,"NETFLIX, INC.",-,NFLX US,-,,"1,185","$1,707,466",0.09%,
LISTED EQUITY,-,-,-,-,REA GROUP LTD.,-,REA AU,-,,"7,277","$1,697,890",0.09%,
LISTED EQUITY,-,-,-,-,ROCHE HOLDING AG,-,ROG SW,-,,"3,556","$1,619,260",0.09%,
LISTED EQUITY,-,-,-,-,DIAGEO PLC,-,DGE LN,-,,"31,429","$1,613,160",0.09%,
LISTED EQUITY,-,-,-,-,LOTTERY CORP. LTD.,-,TLC AU,-,,"323,127","$1,596,252",0.09%,
LISTED EQUITY,-,-,-,-,FORTESCUE LTD.,-,FMG AU,-,,"87,272","$1,592,734",0.09%,
LISTED EQUITY,-,-,-,-,"HCA HEALTHCARE, INC.",-,HCA US,-,,"3,237","$1,569,012",0.09%,
LISTED EQUITY,-,-,-,-,SIEMENS AG,-,SIE GR,-,,"4,931","$1,555,266",0.09%,
LISTED EQUITY,-,-,-,-,SAFRAN SA,-,SAF FP,-,,"4,255","$1,509,366",0.08%,
LISTED EQUITY,-,-,-,-,COLES GROUP LTD.,-,COL AU,-,,"79,477","$1,501,348",0.08%,
LISTED EQUITY,-,-,-,-,NEXTDC LTD.,-,NXT AU,-,,"96,997","$1,461,753",0.08%,
LISTED EQUITY,-,-,-,-,"ELEVANCE HEALTH, INC.",-,ELV US,-,,"2,429","$1,447,243",0.08%,
LISTED EQUITY,-,-,-,-,INSURANCE AUSTRALIA GROUP LTD.,-,IAG AU,-,,"168,096","$1,422,093",0.08%,
LISTED EQUITY,-,-,-,-,NOVO NORDISK AS,-,NOVOB DC,-,,"10,008","$1,401,000",0.08%,
LISTED EQUITY,-,-,-,-,RELIANCE WORLDWIDE CORP. LTD.,-,RWC AU,-,,"278,210","$1,396,616",0.08%,
LISTED EQUITY,-,-,-,-,WOOLWORTHS GROUP LTD.,-,WOW AU,-,,"43,522","$1,326,981",0.07%,
LISTED EQUITY,-,-,-,-,PROCTER & GAMBLE CO.,-,PG US,-,,"4,846","$1,312,152",0.07%,
LISTED EQUITY,-,-,-,-,SUNCORP GROUP LTD.,-,SUN AU,-,,"66,799","$1,269,849",0.07%,
LISTED EQUITY,-,-,-,-,UNILEVER PLC,-,UNA NA,-,,"13,785","$1,265,211",0.07%,
LISTED EQUITY,-,-,-,-,"INTUIT, INC.",-,INTU US,-,,"1,231","$1,249,863",0.07%,
LISTED EQUITY,-,-,-,-,SEEK LTD.,-,SEK AU,-,,"54,354","$1,226,772",0.07%,
LISTED EQUITY,-,-,-,-,ORIGIN ENERGY LTD.,-,ORG AU,-,,"111,984","$1,220,625",0.07%,
LISTED EQUITY,-,-,-,-,VINCI SA,-,DG FP,-,,"7,266","$1,212,167",0.07%,
LISTED EQUITY,-,-,-,-,NORTHERN STAR RESOURCES LTD.,-,NST AU,-,,"78,163","$1,206,839",0.07%,
LISTED EQUITY,-,-,-,-,"DELTA AIR LINES, INC.",-,DAL US,-,,"12,191","$1,191,217",0.07%,
LISTED EQUITY,-,-,-,-,GUZMAN Y GOMEZ LTD.,-,GYG AU,-,,"29,119","$1,181,315",0.07%,
LISTED EQUITY,-,-,-,-,ASML HOLDING NV,-,ASML NA,-,,997,"$1,132,266",0.06%,
LISTED EQUITY,-,-,-,-,COMPUTERSHARE LTD.,-,CPU AU,-,,"33,132","$1,124,808",0.06%,
LISTED EQUITY,-,-,-,-,AMADEUS IT GROUP SA,-,AMS SM,-,,"9,837","$1,121,998",0.06%,
LISTED EQUITY,-,-,-,-,SONIC HEALTHCARE LTD.,-,SHL AU,-,,"41,017","$1,107,859",0.06%,
LISTED EQUITY,-,-,-,-,NOVARTIS AG,-,NOVN SW,-,,"6,916","$1,093,319",0.06%,
LISTED EQUITY,-,-,-,-,"THERMO FISHER SCIENTIFIC, INC.",-,TMO US,-,,"1,294","$1,086,838",0.06%,
LISTED EQUITY,-,-,-,-,BNP PARIBAS SA,-,BNP FP,-,,"10,967","$1,086,139",0.06%,
LISTED EQUITY,-,-,-,-,"WORKDAY, INC.",-,WDAY US,-,,"2,590","$1,079,596",0.06%,
LISTED EQUITY,-,-,-,-,CIGNA GROUP,-,CI US,-,,"2,418","$1,078,644",0.06%,
LISTED EQUITY,-,-,-,-,"MERCADOLIBRE, INC.",-,MELI US,-,,391,"$1,073,435",0.06%,
LISTED EQUITY,-,-,-,-,COSTCO WHOLESALE CORP.,-,COST US,-,,724,"$1,071,707",0.06%,
LISTED EQUITY,-,-,-,-,ELI LILLY & CO.,-,LLY US,-,,852,"$1,061,639",0.06%,
LISTED EQUITY,-,-,-,-,"CHARTER COMMUNICATIONS, INC.",-,CHTR US,-,,"1,890","$1,045,972",0.06%,
LISTED EQUITY,-,-,-,-,SAMSUNG ELECTRONICS CO. LTD.,-,005930 KS,-,,"17,822","$1,040,196",0.06%,
LISTED EQUITY,-,-,-,-,ING GROEP NV,-,INGA NA,-,,"41,039","$1,038,473",0.06%,
LISTED EQUITY,-,-,-,-,AMCOR PLC,-,AMC AU,-,,"68,969","$1,032,452",0.06%,
LISTED EQUITY,-,-,-,-,"INTERCONTINENTAL EXCHANGE, INC.",-,ICE US,-,,"4,265","$1,026,558",0.06%,
LISTED EQUITY,-,-,-,-,BECTON DICKINSON & CO.,-,BDX US,-,,"2,793","$1,023,150",0.06%,
LISTED EQUITY,-,-,-,-,HUB24 LTD.,-,HUB AU,-,,"14,536","$1,011,677",0.06%,
LISTED EQUITY,-,-,-,-,"ZOETIS, INC.",-,ZTS US,-,,"3,811","$1,002,659",0.06%,
LISTED EQUITY,-,-,-,-,"S&P GLOBAL, INC.",-,SPGI US,-,,"1,214","$976,513",0.05%,
LISTED EQUITY,-,-,-,-,HDFC BANK LTD.,-,HDB US,-,,"9,444","$974,089",0.05%,
LISTED EQUITY,-,-,-,-,UNILEVER PLC,-,ULVR LN,-,,"10,586","$973,907",0.05%,
LISTED EQUITY,-,-,-,-,"BOOKING HOLDINGS, INC.",-,BKNG US,-,,121,"$973,182",0.05%,
LISTED EQUITY,-,-,-,-,"HOME DEPOT, INC.",-,HD US,-,,"1,548","$972,366",0.05%,
LISTED EQUITY,-,-,-,-,BANK OF AMERICA CORP.,-,BAC US,-,,"13,242","$939,881",0.05%,
LISTED EQUITY,-,-,-,-,TECHNOLOGY ONE LTD.,-,TNE AU,-,,"29,903","$936,246",0.05%,
LISTED EQUITY,-,-,-,-,QANTAS AIRWAYS LTD.,-,QAN AU,-,,"103,587","$929,180",0.05%,
LISTED EQUITY,-,-,-,-,BLUESCOPE STEEL LTD.,-,BSL AU,-,,"49,630","$927,595",0.05%,
LISTED EQUITY,-,-,-,-,CIE FINANCIERE RICHEMONT SA,-,CFR SW,-,,"3,769","$926,252",0.05%,
LISTED EQUITY,-,-,-,-,SANTOS LTD.,-,STO AU,-,,"138,617","$925,959",0.05%,
LISTED EQUITY,-,-,-,-,"WALMART, INC.",-,WMT US,-,,"6,316","$921,668",0.05%,
LISTED EQUITY,-,-,-,-,HSBC HOLDINGS PLC,-,HSBA LN,-,,"57,344","$910,903",0.05%,
LISTED EQUITY,-,-,-,-,MEITUAN,-,3690 HK,-,,"28,342","$893,943",0.05%,
LISTED EQUITY,-,-,-,-,"MSCI, INC.",-,MSCI US,-,,921,"$892,886",0.05%,
LISTED EQUITY,-,-,-,-,"SERVICENOW, INC.",-,NOW US,-,,517,"$885,490",0.05%,
LISTED EQUITY,-,-,-,-,DANAHER CORP.,-,DHR US,-,,"2,385","$884,348",0.05%,
LISTED EQUITY,-,-,-,-,AIA GROUP LTD.,-,1299 HK,-,,"74,421","$871,161",0.05%,
LISTED EQUITY,-,-,-,-,AENA SME SA,-,AENA SM,-,,"2,562","$845,775",0.05%,
LISTED EQUITY,-,-,-,-,WORLEY LTD.,-,WOR AU,-,,"61,572","$843,548",0.05%,
LISTED EQUITY,-,-,-,-,ACCENTURE PLC,-,ACN US,-,,"1,484","$842,822",0.05%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA AU,-,,"108,419","$841,329",0.05%,
LISTED EQUITY,-,-,-,-,"FISERV, INC.",-,FI US,-,,"2,533","$839,919",0.05%,
LISTED EQUITY,-,-,-,-,"INTUITIVE SURGICAL, INC.",-,ISRG US,-,,983,"$828,532",0.05%,
LISTED EQUITY,-,-,-,-,JOHNSON & JOHNSON,-,JNJ US,-,,"3,498","$817,052",0.05%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM AU,-,,"13,336","$794,035",0.04%,
LISTED EQUITY,-,-,-,-,ATLASSIAN CORP.,-,TEAM US,-,,"1,970","$774,475",0.04%,
LISTED EQUITY,-,-,-,-,"TRADE DESK, INC.",-,TTD US,-,,"3,989","$757,315",0.04%,
LISTED EQUITY,-,-,-,-,"SYNOPSYS, INC.",-,SNPS US,-,,965,"$756,607",0.04%,
LISTED EQUITY,-,-,-,-,ASX LTD.,-,ASX AU,-,,"11,574","$753,173",0.04%,
LISTED EQUITY,-,-,-,-,RTX CORP.,-,RTX US,-,,"3,992","$746,081",0.04%,
LISTED EQUITY,-,-,-,-,"PDD HOLDINGS, INC.",-,PDD US,-,,"4,724","$740,033",0.04%,
LISTED EQUITY,-,-,-,-,"YUM! BRANDS, INC.",-,YUM US,-,,"3,321","$719,591",0.04%,
LISTED EQUITY,-,-,-,-,PRO MEDICUS LTD.,-,PME AU,-,,"2,854","$713,913",0.04%,
LISTED EQUITY,-,-,-,-,"PEPSICO, INC.",-,PEP US,-,,"2,886","$708,640",0.04%,
LISTED EQUITY,-,-,-,-,ORICA LTD.,-,ORI AU,-,,"42,498","$704,633",0.04%,
LISTED EQUITY,-,-,-,-,NESTLE SA,-,NESN SW,-,,"5,239","$699,088",0.04%,
LISTED EQUITY,-,-,-,-,ENDEAVOUR GROUP LTD.,-,EDV AU,-,,"166,105","$697,639",0.04%,
LISTED EQUITY,-,-,-,-,TREASURY WINE ESTATES LTD.,-,TWE AU,-,,"61,177","$693,123",0.04%,
LISTED EQUITY,-,-,-,-,EVOLUTION MINING LTD.,-,EVN AU,-,,"143,968","$692,487",0.04%,
LISTED EQUITY,-,-,-,-,TENCENT HOLDINGS LTD.,-,700 HK,-,,"7,816","$677,662",0.04%,
LISTED EQUITY,-,-,-,-,ALCON AG,-,ALC US,-,,"4,908","$672,972",0.04%,
LISTED EQUITY,-,-,-,-,"CATERPILLAR, INC.",-,CAT US,-,,"1,138","$667,379",0.04%,
LISTED EQUITY,-,-,-,-,"ABBVIE, INC.",-,ABBV US,-,,"2,294","$658,084",0.04%,
LISTED EQUITY,-,-,-,-,"ADOBE, INC.",-,ADBE US,-,,915,"$657,199",0.04%,
LISTED EQUITY,-,-,-,-,COMPASS GROUP PLC,-,CPG LN,-,,"12,158","$654,625",0.04%,
LISTED EQUITY,-,-,-,-,RAMSAY HEALTH CARE LTD.,-,RHC AU,-,,"18,692","$645,600",0.04%,
LISTED EQUITY,-,-,-,-,VENTIA SERVICES GROUP PTY. LTD.,-,VNT AU,-,,"178,763","$643,549",0.04%,
LISTED EQUITY,-,-,-,-,PEXA GROUP LTD.,-,PXA AU,-,,"49,134","$641,692",0.04%,
LISTED EQUITY,-,-,-,-,QUBE HOLDINGS LTD.,-,QUB AU,-,,"159,899","$634,798",0.04%,
LISTED EQUITY,-,-,-,-,"CLOUDFLARE, INC.",-,NET US,-,,"3,649","$634,684",0.04%,
LISTED EQUITY,-,-,-,-,DASSAULT SYSTEMES SE,-,DSY FP,-,,"11,290","$632,573",0.04%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",-,8316 JP,-,,"16,095","$622,590",0.03%,
LISTED EQUITY,-,-,-,-,"BIO-RAD LABORATORIES, INC.",-,BIO US,-,,"1,161","$616,562",0.03%,
LISTED EQUITY,-,-,-,-,"SHOPIFY, INC.",-,SHOP US,-,,"3,577","$614,282",0.03%,
LISTED EQUITY,-,-,-,-,STERIS PLC,-,STE US,-,,"1,850","$614,139",0.03%,
LISTED EQUITY,-,-,-,-,UNIVERSAL MUSIC GROUP NV,-,UMG NA,-,,"14,796","$611,720",0.03%,
LISTED EQUITY,-,-,-,-,DBS GROUP HOLDINGS LTD.,-,DBS SP,-,,"11,818","$611,719",0.03%,
LISTED EQUITY,-,-,-,-,SPOTIFY TECHNOLOGY SA,-,SPOT US,-,,841,"$607,331",0.03%,
LISTED EQUITY,-,-,-,-,ADYEN NV,-,ADYEN NA,-,,249,"$599,918",0.03%,
LISTED EQUITY,-,-,-,-,PINNACLE INVESTMENT MANAGEMENT GROUP LTD.,-,PNI AU,-,,"26,099","$596,380",0.03%,
LISTED EQUITY,-,-,-,-,ILUKA RESOURCES LTD.,-,ILU AU,-,,"117,212","$591,920",0.03%,
LISTED EQUITY,-,-,-,-,AMPOL LTD.,-,ALD AU,-,,"20,830","$587,193",0.03%,
LISTED EQUITY,-,-,-,-,UNITED OVERSEAS BANK LTD.,-,UOB SP,-,,"13,519","$581,484",0.03%,
LISTED EQUITY,-,-,-,-,"QUALCOMM, INC.",-,QCOM US,-,,"2,339","$580,258",0.03%,
LISTED EQUITY,-,-,-,-,SEAGATE TECHNOLOGY HOLDINGS PLC,-,STX US,-,,"4,161","$580,190",0.03%,
LISTED EQUITY,-,-,-,-,"COOPER COS., INC.",-,COO US,-,,"3,844","$570,802",0.03%,
LISTED EQUITY,-,-,-,-,LVMH MOET HENNESSY LOUIS VUITTON SE,-,MC FP,-,,536,"$569,237",0.03%,
LISTED EQUITY,-,-,-,-,ANSELL LTD.,-,ANN AU,-,,"16,775","$567,322",0.03%,
LISTED EQUITY,-,-,-,-,ICON PLC,-,ICLR US,-,,"1,672","$566,325",0.03%,
LISTED EQUITY,-,-,-,-,"SUNCOR ENERGY, INC.",-,SU CN,-,,"9,730","$560,681",0.03%,
LISTED EQUITY,-,-,-,-,IDP EDUCATION LTD.,-,IEL AU,-,,"43,328","$547,243",0.03%,
LISTED EQUITY,-,-,-,-,SOUTH32 LTD.,-,S32 AU,-,,"160,608","$546,067",0.03%,
LISTED EQUITY,-,-,-,-,"AUTODESK, INC.",-,ADSK US,-,,"1,137","$543,179",0.03%,
LISTED EQUITY,-,-,-,-,WELLS FARGO & CO.,-,WFC US,-,,"4,759","$539,988",0.03%,
LISTED EQUITY,-,-,-,-,"MEDIATEK, INC.",-,2454 TT,-,,"7,682","$535,498",0.03%,
LISTED EQUITY,-,-,-,-,CHARLES SCHWAB CORP.,-,SCHW US,-,,"4,442","$530,924",0.03%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW GR,-,,"3,993","$527,349",0.03%,
LISTED EQUITY,-,-,-,-,"CITIGROUP, INC.",-,C US,-,,"4,616","$524,814",0.03%,
LISTED EQUITY,-,-,-,-,CLEANAWAY WASTE MANAGEMENT LTD.,-,CWY AU,-,,"197,846","$524,292",0.03%,
LISTED EQUITY,-,-,-,-,SEA LTD.,-,SE US,-,,"3,044","$521,700",0.03%,
LISTED EQUITY,-,-,-,-,"APPLIED MATERIALS, INC.",-,AMAT US,-,,"1,973","$518,214",0.03%,
LISTED EQUITY,-,-,-,-,"UNITED AIRLINES HOLDINGS, INC.",-,UAL US,-,,"3,277","$513,907",0.03%,
LISTED EQUITY,-,-,-,-,APPLOVIN CORP.,-,APP US,-,,978,"$511,600",0.03%,
LISTED EQUITY,-,-,-,-,LLOYDS BANKING GROUP PLC,-,LLOY LN,-,,"457,850","$507,333",0.03%,
LISTED EQUITY,-,-,-,-,INFOSYS LTD.,-,INFY US,-,,"14,015","$496,171",0.03%,
LISTED EQUITY,-,-,-,-,"ADVANCED MICRO DEVICES, INC.",-,AMD US,-,,"2,540","$495,538",0.03%,
LISTED EQUITY,-,-,-,-,INCITEC PIVOT LTD.,-,IPL AU,-,,"167,959","$492,121",0.03%,
LISTED EQUITY,-,-,-,-,DAIMLER TRUCK HOLDING AG,-,DTG GR,-,,"7,978","$491,647",0.03%,
LISTED EQUITY,-,-,-,-,ALS LTD.,-,ALQ AU,-,,"32,388","$488,413",0.03%,
LISTED EQUITY,-,-,-,-,DOMINO'S PIZZA ENTERPRISES LTD.,-,DMP AU,-,,"16,428","$483,641",0.03%,
LISTED EQUITY,-,-,-,-,SANDFIRE RESOURCES LTD.,-,SFR AU,-,,"51,939","$481,992",0.03%,
LISTED EQUITY,-,-,-,-,SGH LTD.,-,SGH AU,-,,"10,353","$477,379",0.03%,
LISTED EQUITY,-,-,-,-,NATWEST GROUP PLC,-,NWG LN,-,,"58,644","$476,982",0.03%,
LISTED EQUITY,-,-,-,-,IBERDROLA SA,-,IBE SM,-,,"21,112","$469,587",0.03%,
LISTED EQUITY,-,-,-,-,AMERICAN EXPRESS CO.,-,AXP US,-,,968,"$464,027",0.03%,
LISTED EQUITY,-,-,-,-,RECRUIT HOLDINGS CO. LTD.,-,6098 JP,-,,"4,004","$458,692",0.03%,
LISTED EQUITY,-,-,-,-,"ARISTA NETWORKS, INC.",-,ANET US,-,,"2,535","$452,478",0.03%,
LISTED EQUITY,-,-,-,-,MEDIBANK PVT LTD.,-,MPL AU,-,,"119,317","$452,210",0.03%,
LISTED EQUITY,-,-,-,-,"MERCK & CO., INC.",-,MRK US,-,,"2,705","$434,429",0.02%,
LISTED EQUITY,-,-,-,-,"AUTOMATIC DATA PROCESSING, INC.",-,ADP US,-,,903,"$427,008",0.02%,
LISTED EQUITY,-,-,-,-,"COUPANG, INC.",-,CPNG US,-,,"11,985","$425,486",0.02%,
LISTED EQUITY,-,-,-,-,COCA-COLA CO.,-,KO US,-,,"4,214","$423,741",0.02%,
LISTED EQUITY,-,-,-,-,NASPERS LTD.,-,NPN SJ,-,,"1,186","$423,515",0.02%,
LISTED EQUITY,-,-,-,-,WALT DISNEY CO.,-,DIS US,-,,"2,301","$414,114",0.02%,
LISTED EQUITY,-,-,-,-,ASTRAZENECA PLC,-,AZN US,-,,"3,905","$413,191",0.02%,
LISTED EQUITY,-,-,-,-,SCHLUMBERGER NV,-,SLB US,-,,"6,638","$411,044",0.02%,
LISTED EQUITY,-,-,-,-,HDFC BANK LTD.,-,HDFCB IN,-,,"12,264","$410,148",0.02%,
LISTED EQUITY,-,-,-,-,LOCKHEED MARTIN CORP.,-,LMT US,-,,521,"$408,913",0.02%,
LISTED EQUITY,-,-,-,-,BANK CENTRAL ASIA TBK. PT,-,BBCA IJ,-,,"421,036","$408,774",0.02%,
LISTED EQUITY,-,-,-,-,"FORTINET, INC.",-,FTNT US,-,,"2,651","$404,535",0.02%,
LISTED EQUITY,-,-,-,-,"SAMSARA, INC.",-,IOT US,-,,"5,708","$402,792",0.02%,
LISTED EQUITY,-,-,-,-,AUB GROUP LTD.,-,AUB AU,-,,"12,502","$390,093",0.02%,
LISTED EQUITY,-,-,-,-,"DEXCOM, INC.",-,DXCM US,-,,"3,103","$389,832",0.02%,
LISTED EQUITY,-,-,-,-,"NEXTERA ENERGY, INC.",-,NEE US,-,,"3,335","$386,203",0.02%,
LISTED EQUITY,-,-,-,-,BRISTOL-MYERS SQUIBB CO.,-,BMY US,-,,"4,219","$385,473",0.02%,
LISTED EQUITY,-,-,-,-,HERMES INTERNATIONAL SCA,-,RMS FP,-,,99,"$385,362",0.02%,
LISTED EQUITY,-,-,-,-,HCL TECHNOLOGIES LTD.,-,HCLT IN,-,,"10,623","$384,249",0.02%,
LISTED EQUITY,-,-,-,-,"CISCO SYSTEMS, INC.",-,CSCO US,-,,"3,949","$377,567",0.02%,
LISTED EQUITY,-,-,-,-,ORACLE CORP.,-,ORCL US,-,,"1,394","$375,334",0.02%,
LISTED EQUITY,-,-,-,-,ICICI BANK LTD.,-,ICICIBC IN,-,,"15,497","$374,698",0.02%,
LISTED EQUITY,-,-,-,-,ALCOA CORP.,-,AAI AU,-,,"6,282","$372,681",0.02%,
LISTED EQUITY,-,-,-,-,LAM RESEARCH CORP.,-,LRCX US,-,,"3,175","$370,352",0.02%,
LISTED EQUITY,-,-,-,-,CINTAS CORP.,-,CTAS US,-,,"1,246","$367,745",0.02%,
LISTED EQUITY,-,-,-,-,CP ALL PCL,-,CPALLF TB,-,,"138,710","$366,325",0.02%,
LISTED EQUITY,-,-,-,-,"LULULEMON ATHLETICA, INC.",-,LULU US,-,,585,"$361,618",0.02%,
LISTED EQUITY,-,-,-,-,"XCEL ENERGY, INC.",-,XEL US,-,,"3,272","$356,845",0.02%,
LISTED EQUITY,-,-,-,-,ASTRAZENECA PLC,-,AZN LN,-,,"1,686","$356,759",0.02%,
LISTED EQUITY,-,-,-,-,MORGAN STANLEY,-,MS US,-,,"1,755","$356,293",0.02%,
LISTED EQUITY,-,-,-,-,DECKERS OUTDOOR CORP.,-,DECK US,-,,"1,082","$354,938",0.02%,
LISTED EQUITY,-,-,-,-,"AMERIPRISE FINANCIAL, INC.",-,AMP US,-,,410,"$352,129",0.02%,
LISTED EQUITY,-,-,-,-,VALERO ENERGY CORP.,-,VLO US,-,,"1,775","$351,440",0.02%,
LISTED EQUITY,-,-,-,-,CHORUS LTD.,-,CNU AU,-,,"44,127","$350,372",0.02%,
LISTED EQUITY,-,-,-,-,AURIZON HOLDINGS LTD.,-,AZJ AU,-,,"107,752","$350,195",0.02%,
LISTED EQUITY,-,-,-,-,"EMCOR GROUP, INC.",-,EME US,-,,470,"$344,747",0.02%,
LISTED EQUITY,-,-,-,-,"LOWE'S COS., INC.",-,LOW US,-,,860,"$342,303",0.02%,
