PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCGROW] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,SARTORIUS AG,-,SRT3 GR,-,,498,"$179,307",0.00%,
LISTED EQUITY,-,-,-,-,DUBAI ISLAMIC BANK PJSC,-,DIB UH,-,,"57,499","$179,261",0.00%,
LISTED EQUITY,-,-,-,-,SEMBCORP INDUSTRIES LTD.,-,SCI SP,-,,"27,376","$178,912",0.00%,
LISTED EQUITY,-,-,-,-,JAPAN POST INSURANCE CO. LTD.,-,7181 JP,-,,"5,979","$178,641",0.00%,
LISTED EQUITY,-,-,-,-,MALAYAN BANKING BHD.,-,MAY MK,-,,"48,281","$178,578",0.00%,
LISTED EQUITY,-,-,-,-,"M3, INC.",-,2413 JP,-,,"12,435","$178,528",0.00%,
LISTED EQUITY,-,-,-,-,CHIBA BANK LTD.,-,8331 JP,-,,"14,196","$178,348",0.00%,
LISTED EQUITY,-,-,-,-,BANQUE CANTONALE VAUDOISE,-,BCVN SW,-,,"1,196","$178,064",0.00%,
LISTED EQUITY,-,-,-,-,METROPOLITAN BANK & TRUST CO.,-,MBT PM,-,,"88,307","$177,527",0.00%,
LISTED EQUITY,-,-,-,-,ARCA CONTINENTAL SAB DE CV,-,AC MM,-,,"13,228","$177,494",0.00%,
LISTED EQUITY,-,-,-,-,EMIRATES NBD BANK PJSC,-,EMIRATES UH,-,,"18,691","$176,296",0.00%,
LISTED EQUITY,-,-,-,-,CETTIRE LTD.,-,CTT AU,-,,"116,691","$176,204",0.00%,
LISTED EQUITY,-,-,-,-,BARRY CALLEBAUT AG,-,BARN SW,-,,81,"$174,255",0.00%,
LISTED EQUITY,-,-,-,-,ADECCO GROUP AG,-,ADEN SW,-,,"4,367","$174,045",0.00%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW3 GR,-,,"1,420","$172,005",0.00%,
LISTED EQUITY,-,-,-,-,"MITSUI CHEMICALS, INC.",-,4183 JP,-,,"4,822","$171,948",0.00%,
LISTED EQUITY,-,-,-,-,EMS-CHEMIE HOLDING AG,-,EMSN SW,-,,156,"$170,437",0.00%,
LISTED EQUITY,-,-,-,-,CHINA MERCHANTS BANK CO. LTD.,-,600036 C1,-,,"19,382","$168,548",0.00%,
LISTED EQUITY,-,-,-,-,GENERATION DEVELOPMENT GROUP LTD.,-,GDG AU,-,,"46,747","$168,289",0.00%,
LISTED EQUITY,-,-,-,-,PUMA SE,-,PUM GR,-,,"2,262","$167,826",0.00%,
LISTED EQUITY,-,-,-,-,TATA STEEL LTD.,-,TATA IN,-,,"64,062","$166,838",0.00%,
LISTED EQUITY,-,-,-,-,TECH MAHINDRA LTD.,-,TECHM IN,-,,"5,174","$166,526",0.00%,
LISTED EQUITY,-,-,-,-,DEUTSCHE LUFTHANSA AG,-,LHA GR,-,,"15,986","$165,112",0.00%,
LISTED EQUITY,-,-,-,-,SINO LAND CO. LTD.,-,83 HK,-,,"100,769","$164,472",0.00%,
LISTED EQUITY,-,-,-,-,DR. REDDY'S LABORATORIES LTD.,-,DRRD IN,-,,"6,267","$164,152",0.00%,
LISTED EQUITY,-,-,-,-,NIPPON PAINT HOLDINGS CO. LTD.,-,4612 JP,-,,"15,591","$163,997",0.00%,
LISTED EQUITY,-,-,-,-,ARCELORMITTAL SA,-,MT NA,-,,"4,368","$163,839",0.00%,
LISTED EQUITY,-,-,-,-,MADER GROUP LTD.,-,MAD AU,-,,"27,087","$163,062",0.00%,
LISTED EQUITY,-,-,-,-,SARTORIUS STEDIM BIOTECH,-,DIM FP,-,,514,"$162,233",0.00%,
LISTED EQUITY,-,-,-,-,FIRST ABU DHABI BANK PJSC,-,FAB UH,-,,"26,672","$161,147",0.00%,
LISTED EQUITY,-,-,-,-,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA,-,PKO PW,-,,"6,881","$160,781",0.00%,
LISTED EQUITY,-,-,-,-,JERONIMO MARTINS SGPS SA,-,JMT PL,-,,"5,206","$160,638",0.00%,
LISTED EQUITY,-,-,-,-,BROOKFIELD RENEWABLE CORP.,-,BEPC CN,-,,"3,593","$160,547",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIVARDEN AB,-,INDUC SS,-,,"3,134","$159,926",0.00%,
LISTED EQUITY,-,-,-,-,SAYONA MINING LTD.,-,SYA AU,-,,"5,915,337","$159,714",0.00%,
LISTED EQUITY,-,-,-,-,SALMAR ASA,-,SALM NO,-,,"2,077","$159,684",0.00%,
LISTED EQUITY,-,-,-,-,RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA SPA,-,REC IM,-,,"1,881","$159,193",0.00%,
LISTED EQUITY,-,-,-,-,KNORR-BREMSE AG,-,KBX GR,-,,"1,349","$158,718",0.00%,
LISTED EQUITY,-,-,-,-,"HANA FINANCIAL GROUP, INC.",-,086790 KS,-,,"2,546","$158,658",0.00%,
LISTED EQUITY,-,-,-,-,FASTIGHETS AB BALDER,-,BALDB SS,-,,"14,127","$158,587",0.00%,
LISTED EQUITY,-,-,-,-,CHAILEASE HOLDING CO. LTD.,-,5871 TT,-,,"28,477","$158,532",0.00%,
LISTED EQUITY,-,-,-,-,"DENTSU GROUP, INC.",-,4324 JP,-,,"4,029","$157,827",0.00%,
LISTED EQUITY,-,-,-,-,SHRIRAM FINANCE LTD.,-,SHFL IN,-,,"2,885","$157,261",0.00%,
LISTED EQUITY,-,-,-,-,E.SUN FINANCIAL HOLDING CO. LTD.,-,2884 TT,-,,"117,933","$156,577",0.00%,
LISTED EQUITY,-,-,-,-,GEELY AUTOMOBILE HOLDINGS LTD.,-,175 HK,-,,"50,756","$156,397",0.00%,
LISTED EQUITY,-,-,-,-,ONEX CORP.,-,ONEX CN,-,,"1,227","$154,757",0.00%,
LISTED EQUITY,-,-,-,-,AVOLTA AG,-,AVOL SW,-,,"2,380","$154,159",0.00%,
LISTED EQUITY,-,-,-,-,ABSA GROUP LTD.,-,ABG SJ,-,,"9,427","$153,100",0.00%,
LISTED EQUITY,-,-,-,-,"SHIZUOKA FINANCIAL GROUP, INC.",-,5831 JP,-,,"11,578","$152,845",0.00%,
LISTED EQUITY,-,-,-,-,PING AN INSURANCE GROUP CO. OF CHINA LTD.,-,601318 C1,-,,"13,006","$151,521",0.00%,
LISTED EQUITY,-,-,-,-,BKW AG,-,BKW SW,-,,565,"$151,193",0.00%,
LISTED EQUITY,-,-,-,-,HOLMEN AB,-,HOLMB SS,-,,"2,515","$149,308",0.00%,
LISTED EQUITY,-,-,-,-,INFRASTRUTTURE WIRELESS ITALIANE SPA,-,INW IM,-,,"9,039","$148,373",0.00%,
LISTED EQUITY,-,-,-,-,SCHRODERS PLC,-,SDR LN,-,,"22,536","$147,516",0.00%,
LISTED EQUITY,-,-,-,-,HYUNDAI MOBIS CO. LTD.,-,012330 KS,-,,563,"$146,016",0.00%,
LISTED EQUITY,-,-,-,-,RIYAD BANK,-,RIBL AB,-,,"11,877","$146,016",0.00%,
LISTED EQUITY,-,-,-,-,PRESIDENT CHAIN STORE CORP.,-,2912 TT,-,,"11,261","$145,909",0.00%,
LISTED EQUITY,-,-,-,-,INPOST SA,-,INPST NA,-,,"5,279","$145,758",0.00%,
LISTED EQUITY,-,-,-,-,YOKOGAWA ELECTRIC CORP.,-,6841 JP,-,,"4,156","$145,118",0.00%,
LISTED EQUITY,-,-,-,-,CK INFRASTRUCTURE HOLDINGS LTD.,-,1038 HK,-,,"12,054","$144,743",0.00%,
LISTED EQUITY,-,-,-,-,DELIVERY HERO SE,-,DHER GR,-,,"3,189","$144,652",0.00%,
LISTED EQUITY,-,-,-,-,KINGSGATE CONSOLIDATED LTD.,-,KCN AU,-,,"112,433","$144,477",0.00%,
LISTED EQUITY,-,-,-,-,CHINA YANGTZE POWER CO. LTD.,-,600900 C1,-,,"21,936","$143,430",0.00%,
LISTED EQUITY,-,-,-,-,HINDALCO INDUSTRIES LTD.,-,HNDL IN,-,,"12,457","$141,572",0.00%,
LISTED EQUITY,-,-,-,-,QATAR NATIONAL BANK QPSC,-,QNBK QD,-,,"18,396","$141,093",0.00%,
LISTED EQUITY,-,-,-,-,YARA INTERNATIONAL ASA,-,YAR NO,-,,"3,291","$140,785",0.00%,
LISTED EQUITY,-,-,-,-,MERIDIAN ENERGY LTD.,-,MEL NZ,-,,"26,273","$140,502",0.00%,
LISTED EQUITY,-,-,-,-,ABU DHABI COMMERCIAL BANK PJSC,-,ADCB UH,-,,"30,591","$140,162",0.00%,
LISTED EQUITY,-,-,-,-,BANCO BRADESCO SA,-,BBDC4 BZ,-,,"46,346","$140,068",0.00%,
LISTED EQUITY,-,-,-,-,AZRIELI GROUP LTD.,-,AZRG IT,-,,"1,048","$139,774",0.00%,
LISTED EQUITY,-,-,-,-,SANLAM LTD.,-,SLM SJ,-,,"18,760","$139,506",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STEEL CORP.,-,2002 TT,-,,"143,067","$138,496",0.00%,
LISTED EQUITY,-,-,-,-,NISSIN FOODS HOLDINGS CO. LTD.,-,2897 JP,-,,"3,521","$138,342",0.00%,
LISTED EQUITY,-,-,-,-,TEMENOS AG,-,TEMN SW,-,,"1,210","$138,198",0.00%,
LISTED EQUITY,-,-,-,-,OFX GROUP LTD.,-,OFX AU,-,,"97,603","$138,108",0.00%,
LISTED EQUITY,-,-,-,-,SUNTORY BEVERAGE & FOOD LTD.,-,2587 JP,-,,"2,633","$135,644",0.00%,
LISTED EQUITY,-,-,-,-,PLATINUM ASSET MANAGEMENT LTD.,-,PTM AU,-,,"196,540","$135,613",0.00%,
LISTED EQUITY,-,-,-,-,NIPPON SANSO HOLDINGS CORP.,-,4091 JP,-,,"2,982","$135,571",0.00%,
LISTED EQUITY,-,-,-,-,QUALITAS LTD.,-,QAL AU,-,,"49,444","$134,982",0.00%,
LISTED EQUITY,-,-,-,-,"HIKARI TSUSHIN, INC.",-,9435 JP,-,,381,"$134,888",0.00%,
LISTED EQUITY,-,-,-,-,LOTUS BAKERIES NV,-,LOTB BB,-,,7,"$134,402",0.00%,
LISTED EQUITY,-,-,-,-,"INTERNATIONAL CONTAINER TERMINAL SERVICES, INC.",-,ICT PM,-,,"12,467","$134,364",0.00%,
LISTED EQUITY,-,-,-,-,MTN GROUP LTD.,-,MTN SJ,-,,"16,946","$133,423",0.00%,
LISTED EQUITY,-,-,-,-,WIPRO LTD.,-,WPRO IN,-,,"23,344","$132,933",0.00%,
LISTED EQUITY,-,-,-,-,HOSHIZAKI CORP.,-,6465 JP,-,,"2,062","$132,737",0.00%,
LISTED EQUITY,-,-,-,-,PTT PCL,-,PTTF TB,-,,"87,633","$131,802",0.00%,
LISTED EQUITY,-,-,-,-,OIL & NATURAL GAS CORP. LTD.,-,ONGC IN,-,,"28,870","$130,304",0.00%,
LISTED EQUITY,-,-,-,-,FIRST FINANCIAL HOLDING CO. LTD.,-,2892 TT,-,,"97,429","$130,074",0.00%,
LISTED EQUITY,-,-,-,-,POWSZECHNY ZAKLAD UBEZPIECZEN SA,-,PZU PW,-,,"7,242","$129,815",0.00%,
LISTED EQUITY,-,-,-,-,FUTU HOLDINGS LTD.,-,FUTU US,-,,"1,005","$129,793",0.00%,
LISTED EQUITY,-,-,-,-,MARICO LTD.,-,MRCO IN,-,,"10,744","$129,620",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES LAND LTD.,-,1109 HK,-,,"27,598","$129,398",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG FIRE & MARINE INSURANCE CO. LTD.,-,000810 KS,-,,329,"$129,385",0.00%,
LISTED EQUITY,-,-,-,-,YUANTA FINANCIAL HOLDING CO. LTD.,-,2885 TT,-,,"77,015","$128,999",0.00%,
LISTED EQUITY,-,-,-,-,MONOTARO CO. LTD.,-,3064 JP,-,,"4,695","$128,921",0.00%,
LISTED EQUITY,-,-,-,-,MOBILE TELECOMMUNICATIONS CO. KSCP,-,ZAIN KK,-,,"51,995","$127,752",0.00%,
LISTED EQUITY,-,-,-,-,LARGAN PRECISION CO. LTD.,-,3008 TT,-,,952,"$125,413",0.00%,
LISTED EQUITY,-,-,-,-,REALTEK SEMICONDUCTOR CORP.,-,2379 TT,-,,"4,441","$124,273",0.00%,
LISTED EQUITY,-,-,-,-,MCDONALD'S HOLDINGS CO. JAPAN LTD.,-,2702 JP,-,,"1,951","$124,106",0.00%,
LISTED EQUITY,-,-,-,-,GAIL INDIA LTD.,-,GAIL IN,-,,"34,047","$122,667",0.00%,
LISTED EQUITY,-,-,-,-,KGI FINANCIAL HOLDING CO. LTD.,-,2883 TT,-,,"144,495","$122,438",0.00%,
LISTED EQUITY,-,-,-,-,"QUEBECOR, INC.",-,QBRB CN,-,,"3,453","$122,137",0.00%,
LISTED EQUITY,-,-,-,-,LITE-ON TECHNOLOGY CORP.,-,2301 TT,-,,"24,902","$122,065",0.00%,
LISTED EQUITY,-,-,-,-,AMUNDI SA,-,AMUN FP,-,,"1,135","$121,835",0.00%,
LISTED EQUITY,-,-,-,-,AGRICULTURAL BANK OF CHINA LTD.,-,601288 C1,-,,"102,780","$121,444",0.00%,
LISTED EQUITY,-,-,-,-,AUSTRALIAN FINANCE GROUP LTD.,-,AFG AU,-,,"80,022","$120,832",0.00%,
LISTED EQUITY,-,-,-,-,ARAFURA RARE EARTHS LTD.,-,ARU AU,-,,"1,045,931","$120,282",0.00%,
LISTED EQUITY,-,-,-,-,SAUDI AWWAL BANK,-,SABB AB,-,,"8,299","$120,045",0.00%,
LISTED EQUITY,-,-,-,-,ORLEN SA,-,PKN PW,-,,"6,495","$119,870",0.00%,
LISTED EQUITY,-,-,-,-,SITC INTERNATIONAL HOLDINGS CO. LTD.,-,1308 HK,-,,"27,598","$118,782",0.00%,
LISTED EQUITY,-,-,-,-,KOKUSAI ELECTRIC CORP.,-,6525 JP,-,,"5,361","$118,179",0.00%,
LISTED EQUITY,-,-,-,-,ENDEAVOUR MINING PLC,-,EDV LN,-,,"4,076","$117,493",0.00%,
LISTED EQUITY,-,-,-,-,"NIPPON EXPRESS HOLDINGS, INC.",-,9147 JP,-,,"4,758","$117,020",0.00%,
LISTED EQUITY,-,-,-,-,HULIC CO. LTD.,-,3003 JP,-,,"8,249","$116,145",0.00%,
LISTED EQUITY,-,-,-,-,PEGATRON CORP.,-,4938 TT,-,,"25,536","$115,614",0.00%,
LISTED EQUITY,-,-,-,-,BHARAT PETROLEUM CORP. LTD.,-,BPCL IN,-,,"20,944","$115,552",0.00%,
LISTED EQUITY,-,-,-,-,GETINGE AB,-,GETIB SS,-,,"4,348","$115,387",0.00%,
LISTED EQUITY,-,-,-,-,TELKOM INDONESIA PERSERO TBK. PT,-,TLKM IJ,-,,"424,285","$115,382",0.00%,
LISTED EQUITY,-,-,-,-,CITIC SECURITIES CO. LTD.,-,6030 HK,-,,"25,933","$115,119",0.00%,
LISTED EQUITY,-,-,-,-,INVESTMENT AB LATOUR,-,LATOB SS,-,,"2,852","$115,032",0.00%,
LISTED EQUITY,-,-,-,-,CENCOSUD SA,-,CENCOSUD CI,-,,"31,853","$113,806",0.00%,
LISTED EQUITY,-,-,-,-,SG FLEET GROUP LTD.,-,SGF AU,-,,"33,170","$113,109",0.00%,
LISTED EQUITY,-,-,-,-,TAIWAN COOPERATIVE FINANCIAL HOLDING CO. LTD.,-,5880 TT,-,,"93,942","$112,461",0.00%,
LISTED EQUITY,-,-,-,-,AEROPORTS DE PARIS SA,-,ADP FP,-,,602,"$112,389",0.00%,
LISTED EQUITY,-,-,-,-,WHARF HOLDINGS LTD.,-,4 HK,-,,"24,585","$111,690",0.00%,
LISTED EQUITY,-,-,-,-,VEDANTA LTD.,-,VEDL IN,-,,"13,210","$110,763",0.00%,
LISTED EQUITY,-,-,-,-,HITACHI CONSTRUCTION MACHINERY CO. LTD.,-,6305 JP,-,,"3,045","$110,070",0.00%,
LISTED EQUITY,-,-,-,-,SOFINA SA,-,SOF BB,-,,294,"$107,527",0.00%,
LISTED EQUITY,-,-,-,-,JIO FINANCIAL SERVICES LTD.,-,JIOFIN IN,-,,"19,018","$107,165",0.00%,
LISTED EQUITY,-,-,-,-,CEMEX SAB DE CV,-,CEMEXCPO MM,-,,"118,054","$107,107",0.00%,
LISTED EQUITY,-,-,-,-,DAVIDE CAMPARI-MILANO NV,-,CPR IM,-,,"10,630","$106,990",0.00%,
LISTED EQUITY,-,-,-,-,YAGEO CORP.,-,2327 TT,-,,"3,980","$106,068",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD.,-,601398 C1,-,,"69,218","$105,986",0.00%,
LISTED EQUITY,-,-,-,-,PARKLAND CORP.,-,PKI CN,-,,"2,886","$105,351",0.00%,
LISTED EQUITY,-,-,-,-,TOTO LTD.,-,5332 JP,-,,"2,665","$104,192",0.00%,
LISTED EQUITY,-,-,-,-,ACCIONA SA,-,ANA SM,-,,573,"$104,180",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN UTILITIES LTD.,-,CU CN,-,,"2,659","$104,064",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF COMMUNICATIONS CO. LTD.,-,601328 C1,-,,"60,018","$103,189",0.00%,
LISTED EQUITY,-,-,-,-,WIWYNN CORP.,-,6669 TT,-,,793,"$102,362",0.00%,
LISTED EQUITY,-,-,-,-,MERCURY NZ LTD.,-,MCY NZ,-,,"19,290","$102,112",0.00%,
LISTED EQUITY,-,-,-,-,SAGAX AB,-,SAGAB SS,-,,"3,061","$101,222",0.00%,
LISTED EQUITY,-,-,-,-,L E LUNDBERGFORETAGEN AB,-,LUNDB SS,-,,"1,376","$100,754",0.00%,
LISTED EQUITY,-,-,-,-,LENOVO GROUP LTD.,-,992 HK,-,,"47,901","$100,392",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG C&T CORP.,-,028260 KS,-,,796,"$100,264",0.00%,
LISTED EQUITY,-,-,-,-,GJENSIDIGE FORSIKRING ASA,-,GJF NO,-,,"3,503","$100,123",0.00%,
LISTED EQUITY,-,-,-,-,"WOORI FINANCIAL GROUP, INC.",-,316140 KS,-,,"5,837","$98,431",0.00%,
LISTED EQUITY,-,-,-,-,HERO MOTOCORP LTD.,-,HMCL IN,-,,"1,231","$96,608",0.00%,
LISTED EQUITY,-,-,-,-,"ZOZO, INC.",-,3092 JP,-,,"1,919","$96,585",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG LIFE INSURANCE CO. LTD.,-,032830 KS,-,,928,"$96,505",0.00%,
LISTED EQUITY,-,-,-,-,JD SPORTS FASHION PLC,-,JD LN,-,,"49,660","$96,331",0.00%,
LISTED EQUITY,-,-,-,-,JDE PEET'S NV,-,JDEP NA,-,,"3,479","$96,183",0.00%,
LISTED EQUITY,-,-,-,-,"CHUBU ELECTRIC POWER CO., INC.",-,9502 JP,-,,"5,631","$95,797",0.00%,
LISTED EQUITY,-,-,-,-,EVERGREEN MARINE CORP. TAIWAN LTD.,-,2603 TT,-,,"8,565","$94,939",0.00%,
LISTED EQUITY,-,-,-,-,AVICOPTER PLC,-,600038 C1,-,,"11,119","$94,867",0.00%,
LISTED EQUITY,-,-,-,-,IONEER LTD.,-,INR AU,-,,"590,619","$94,499",0.00%,
LISTED EQUITY,-,-,-,-,AMPLIFON SPA,-,AMP IM,-,,"2,255","$93,718",0.00%,
LISTED EQUITY,-,-,-,-,GENTING SINGAPORE LTD.,-,GENS SP,-,,"102,970","$93,261",0.00%,
LISTED EQUITY,-,-,-,-,GREAT WALL MOTOR CO. LTD.,-,2333 HK,-,,"32,753","$93,025",0.00%,
LISTED EQUITY,-,-,-,-,"JFE HOLDINGS, INC.",-,5411 JP,-,,"5,076","$92,820",0.00%,
LISTED EQUITY,-,-,-,-,CHAROEN POKPHAND FOODS PCL,-,CPFF TB,-,,"85,482","$92,325",0.00%,
LISTED EQUITY,-,-,-,-,TURK HAVA YOLLARI AO,-,THYAO TI,-,,"7,192","$92,307",0.00%,
LISTED EQUITY,-,-,-,-,ASTRA INTERNATIONAL TBK. PT,-,ASII IJ,-,,"186,400","$91,655",0.00%,
LISTED EQUITY,-,-,-,-,BRITANNIA INDUSTRIES LTD.,-,BRIT IN,-,,"1,019","$91,521",0.00%,
LISTED EQUITY,-,-,-,-,SG HOLDINGS CO. LTD.,-,9143 JP,-,,"5,900","$91,319",0.00%,
LISTED EQUITY,-,-,-,-,INDOFOOD SUKSES MAKMUR TBK. PT,-,INDF IJ,-,,"118,118","$91,268",0.00%,
LISTED EQUITY,-,-,-,-,CENTRAIS ELETRICAS BRASILEIRAS SA,-,ELET3 BZ,-,,"10,183","$90,860",0.00%,
LISTED EQUITY,-,-,-,-,CITIC LTD.,-,267 HK,-,,"47,266","$90,512",0.00%,
LISTED EQUITY,-,-,-,-,VODACOM GROUP LTD.,-,VOD SJ,-,,"10,394","$90,175",0.00%,
LISTED EQUITY,-,-,-,-,SHANGHAI PUDONG DEVELOPMENT BANK CO. LTD.,-,600000 C1,-,,"39,478","$89,888",0.00%,
LISTED EQUITY,-,-,-,-,BACHEM HOLDING AG,-,BANB SW,-,,860,"$88,791",0.00%,
LISTED EQUITY,-,-,-,-,EDP RENOVAVEIS SA,-,EDPR PL,-,,"5,237","$87,940",0.00%,
LISTED EQUITY,-,-,-,-,WISTRON CORP.,-,3231 TT,-,,"17,130","$87,766",0.00%,
LISTED EQUITY,-,-,-,-,ALMARAI CO. JSC,-,ALMARAI AB,-,,"3,564","$87,618",0.00%,
LISTED EQUITY,-,-,-,-,CHINA OVERSEAS LAND & INVESTMENT LTD.,-,688 HK,-,,"33,784","$87,103",0.00%,
LISTED EQUITY,-,-,-,-,TAISHIN FINANCIAL HOLDING CO. LTD.,-,2887 TT,-,,"101,067","$86,636",0.00%,
LISTED EQUITY,-,-,-,-,TSINGTAO BREWERY CO. LTD.,-,168 HK,-,,"7,296","$86,166",0.00%,
LISTED EQUITY,-,-,-,-,AUROBINDO PHARMA LTD.,-,ARBP IN,-,,"3,420","$86,108",0.00%,
LISTED EQUITY,-,-,-,-,POSTAL SAVINGS BANK OF CHINA CO. LTD.,-,1658 HK,-,,"90,408","$86,094",0.00%,
LISTED EQUITY,-,-,-,-,SUN PHARMACEUTICAL INDUSTRIES LTD.,-,SUNP IN,-,,"2,407","$85,659",0.00%,
LISTED EQUITY,-,-,-,-,SINOPHARM GROUP CO. LTD.,-,1099 HK,-,,"19,033","$84,293",0.00%,
LISTED EQUITY,-,-,-,-,"IGM FINANCIAL, INC.",-,IGM CN,-,,"1,634","$84,229",0.00%,
LISTED EQUITY,-,-,-,-,GRIFOLS SA,-,GRF SM,-,,"5,498","$84,121",0.00%,
LISTED EQUITY,-,-,-,-,TATA CONSUMER PRODUCTS LTD.,-,TATACONS IN,-,,"4,816","$83,109",0.00%,
LISTED EQUITY,-,-,-,-,INNER MONGOLIA YILI INDUSTRIAL GROUP CO. LTD.,-,600887 C1,-,,"12,372","$82,618",0.00%,
LISTED EQUITY,-,-,-,-,ANGLOGOLD ASHANTI PLC,-,ANG SJ,-,,"2,290","$82,513",0.00%,
LISTED EQUITY,-,-,-,-,"BCE, INC.",-,BCE CN,-,,"2,175","$81,405",0.00%,
LISTED EQUITY,-,-,-,-,WANT WANT CHINA HOLDINGS LTD.,-,151 HK,-,,"85,809","$81,357",0.00%,
LISTED EQUITY,-,-,-,-,EURAZEO SE,-,RF FP,-,,673,"$81,040",0.00%,
LISTED EQUITY,-,-,-,-,CATCHER TECHNOLOGY CO. LTD.,-,2474 TT,-,,"8,406","$80,343",0.00%,
LISTED EQUITY,-,-,-,-,YANG MING MARINE TRANSPORT CORP.,-,2609 TT,-,,"21,412","$79,854",0.00%,
LISTED EQUITY,-,-,-,-,DIASORIN SPA,-,DIA IM,-,,479,"$79,785",0.00%,
LISTED EQUITY,-,-,-,-,REC LTD.,-,RECL IN,-,,"8,312","$78,509",0.00%,
LISTED EQUITY,-,-,-,-,SINOPAC FINANCIAL HOLDINGS CO. LTD.,-,2890 TT,-,,"69,449","$78,350",0.00%,
LISTED EQUITY,-,-,-,-,ENN ENERGY HOLDINGS LTD.,-,2688 HK,-,,"6,709","$77,910",0.00%,
LISTED EQUITY,-,-,-,-,TINGYI CAYMAN ISLANDS HOLDING CORP.,-,322 HK,-,,"36,798","$77,428",0.00%,
LISTED EQUITY,-,-,-,-,REMGRO LTD.,-,REM SJ,-,,"5,787","$76,825",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL BANK CO. LTD.,-,601166 C1,-,,"17,875","$75,784",0.00%,
LISTED EQUITY,-,-,-,-,SWATCH GROUP AG,-,UHRN SW,-,,"1,322","$75,649",0.00%,
LISTED EQUITY,-,-,-,-,ELIA GROUP SA,-,ELI BB,-,,604,"$75,194",0.00%,
LISTED EQUITY,-,-,-,-,PTT EXPLORATION & PRODUCTION PCL,-,PTTEPF TB,-,,"13,292","$74,927",0.00%,
LISTED EQUITY,-,-,-,-,SUZANO SA,-,SUZB3 BZ,-,,"4,616","$74,549",0.00%,
LISTED EQUITY,-,-,-,-,WEICHAI POWER CO. LTD.,-,2338 HK,-,,"29,977","$74,047",0.00%,
LISTED EQUITY,-,-,-,-,KOBE BUSSAN CO. LTD.,-,3038 JP,-,,"2,094","$74,016",0.00%,
LISTED EQUITY,-,-,-,-,LG CORP.,-,003550 KS,-,,936,"$73,959",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF COMMUNICATIONS CO. LTD.,-,3328 HK,-,,"55,038","$73,124",0.00%,
LISTED EQUITY,-,-,-,-,ASPEN PHARMACARE HOLDINGS LTD.,-,APN SJ,-,,"5,175","$73,016",0.00%,
LISTED EQUITY,-,-,-,-,DABUR INDIA LTD.,-,DABUR IN,-,,"7,592","$72,615",0.00%,
LISTED EQUITY,-,-,-,-,CHAROEN POKPHAND INDONESIA TBK. PT,-,CPIN IJ,-,,"150,046","$71,671",0.00%,
LISTED EQUITY,-,-,-,-,GODREJ CONSUMER PRODUCTS LTD.,-,GCPL IN,-,,"3,463","$70,696",0.00%,
LISTED EQUITY,-,-,-,-,CP AXTRA PCL,-,CPAXTF TB,-,,"54,673","$70,576",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STATE CONSTRUCTION ENGINEERING CORP. LTD.,-,601668 C1,-,,"53,119","$70,522",0.00%,
LISTED EQUITY,-,-,-,-,POWER FINANCE CORP. LTD.,-,POWF IN,-,,"8,266","$69,943",0.00%,
LISTED EQUITY,-,-,-,-,HENAN SHUANGHUI INVESTMENT & DEVELOPMENT CO. LTD.,-,000895 C2,-,,"12,150","$69,790",0.00%,
LISTED EQUITY,-,-,-,-,BANCOLOMBIA SA,-,PFBCOLO CB,-,,"5,394","$69,567",0.00%,
LISTED EQUITY,-,-,-,-,HUA NAN FINANCIAL HOLDINGS CO. LTD.,-,2880 TT,-,,"53,826","$69,343",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES GAS GROUP LTD.,-,1193 HK,-,,"10,817","$69,161",0.00%,
LISTED EQUITY,-,-,-,-,"COMPAL ELECTRONICS, INC.",-,2324 TT,-,,"37,115","$68,841",0.00%,
LISTED EQUITY,-,-,-,-,HEILONGJIANG AGRICULTURE CO. LTD.,-,600598 C1,-,,"21,032","$68,643",0.00%,
