PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCBGRO] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,SEMBCORP INDUSTRIES LTD.,-,SCI SP,-,,"18,863","$123,275",0.00%,
LISTED EQUITY,-,-,-,-,JAPAN POST INSURANCE CO. LTD.,-,7181 JP,-,,"4,120","$123,088",0.00%,
LISTED EQUITY,-,-,-,-,MALAYAN BANKING BHD.,-,MAY MK,-,,"33,267","$123,045",0.00%,
LISTED EQUITY,-,-,-,-,"M3, INC.",-,2413 JP,-,,"8,569","$123,011",0.00%,
LISTED EQUITY,-,-,-,-,CHIBA BANK LTD.,-,8331 JP,-,,"9,781","$122,886",0.00%,
LISTED EQUITY,-,-,-,-,BANQUE CANTONALE VAUDOISE,-,BCVN SW,-,,825,"$122,691",0.00%,
LISTED EQUITY,-,-,-,-,METROPOLITAN BANK & TRUST CO.,-,MBT PM,-,,"60,845","$122,320",0.00%,
LISTED EQUITY,-,-,-,-,ARCA CONTINENTAL SAB DE CV,-,AC MM,-,,"9,115","$122,298",0.00%,
LISTED EQUITY,-,-,-,-,EMIRATES NBD BANK PJSC,-,EMIRATES UH,-,,"12,879","$121,472",0.00%,
LISTED EQUITY,-,-,-,-,BARRY CALLEBAUT AG,-,BARN SW,-,,56,"$120,066",0.00%,
LISTED EQUITY,-,-,-,-,ADECCO GROUP AG,-,ADEN SW,-,,"3,009","$119,922",0.00%,
LISTED EQUITY,-,-,-,-,CETTIRE LTD.,-,CTT AU,-,,"79,031","$119,337",0.00%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW3 GR,-,,979,"$118,515",0.00%,
LISTED EQUITY,-,-,-,-,"MITSUI CHEMICALS, INC.",-,4183 JP,-,,"3,322","$118,476",0.00%,
LISTED EQUITY,-,-,-,-,EMS-CHEMIE HOLDING AG,-,EMSN SW,-,,108,"$117,435",0.00%,
LISTED EQUITY,-,-,-,-,CHINA MERCHANTS BANK CO. LTD.,-,600036 C1,-,,"13,355","$116,133",0.00%,
LISTED EQUITY,-,-,-,-,PUMA SE,-,PUM GR,-,,"1,559","$115,636",0.00%,
LISTED EQUITY,-,-,-,-,TATA STEEL LTD.,-,TATA IN,-,,"44,140","$114,955",0.00%,
LISTED EQUITY,-,-,-,-,TECH MAHINDRA LTD.,-,TECHM IN,-,,"3,565","$114,740",0.00%,
LISTED EQUITY,-,-,-,-,GENERATION DEVELOPMENT GROUP LTD.,-,GDG AU,-,,"31,660","$113,977",0.00%,
LISTED EQUITY,-,-,-,-,DEUTSCHE LUFTHANSA AG,-,LHA GR,-,,"11,014","$113,766",0.00%,
LISTED EQUITY,-,-,-,-,SINO LAND CO. LTD.,-,83 HK,-,,"69,432","$113,325",0.00%,
LISTED EQUITY,-,-,-,-,DR. REDDY'S LABORATORIES LTD.,-,DRRD IN,-,,"4,318","$113,105",0.00%,
LISTED EQUITY,-,-,-,-,NIPPON PAINT HOLDINGS CO. LTD.,-,4612 JP,-,,"10,743","$112,998",0.00%,
LISTED EQUITY,-,-,-,-,ARCELORMITTAL SA,-,MT NA,-,,"3,009","$112,889",0.00%,
LISTED EQUITY,-,-,-,-,SARTORIUS STEDIM BIOTECH,-,DIM FP,-,,354,"$111,782",0.00%,
LISTED EQUITY,-,-,-,-,FIRST ABU DHABI BANK PJSC,-,FAB UH,-,,"18,378","$111,034",0.00%,
LISTED EQUITY,-,-,-,-,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA,-,PKO PW,-,,"4,741","$110,782",0.00%,
LISTED EQUITY,-,-,-,-,JERONIMO MARTINS SGPS SA,-,JMT PL,-,,"3,587","$110,684",0.00%,
LISTED EQUITY,-,-,-,-,BROOKFIELD RENEWABLE CORP.,-,BEPC CN,-,,"2,476","$110,621",0.00%,
LISTED EQUITY,-,-,-,-,MADER GROUP LTD.,-,MAD AU,-,,"18,345","$110,437",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIVARDEN AB,-,INDUC SS,-,,"2,159","$110,193",0.00%,
LISTED EQUITY,-,-,-,-,SALMAR ASA,-,SALM NO,-,,"1,431","$110,026",0.00%,
LISTED EQUITY,-,-,-,-,RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA SPA,-,REC IM,-,,"1,296","$109,687",0.00%,
LISTED EQUITY,-,-,-,-,KNORR-BREMSE AG,-,KBX GR,-,,929,"$109,360",0.00%,
LISTED EQUITY,-,-,-,-,"HANA FINANCIAL GROUP, INC.",-,086790 KS,-,,"1,754","$109,319",0.00%,
LISTED EQUITY,-,-,-,-,FASTIGHETS AB BALDER,-,BALDB SS,-,,"9,734","$109,270",0.00%,
LISTED EQUITY,-,-,-,-,CHAILEASE HOLDING CO. LTD.,-,5871 TT,-,,"19,622","$109,232",0.00%,
LISTED EQUITY,-,-,-,-,"DENTSU GROUP, INC.",-,4324 JP,-,,"2,776","$108,747",0.00%,
LISTED EQUITY,-,-,-,-,SHRIRAM FINANCE LTD.,-,SHFL IN,-,,"1,988","$108,356",0.00%,
LISTED EQUITY,-,-,-,-,SAYONA MINING LTD.,-,SYA AU,-,,"4,006,275","$108,169",0.00%,
LISTED EQUITY,-,-,-,-,E.SUN FINANCIAL HOLDING CO. LTD.,-,2884 TT,-,,"81,258","$107,885",0.00%,
LISTED EQUITY,-,-,-,-,GEELY AUTOMOBILE HOLDINGS LTD.,-,175 HK,-,,"34,972","$107,761",0.00%,
LISTED EQUITY,-,-,-,-,ONEX CORP.,-,ONEX CN,-,,846,"$106,631",0.00%,
LISTED EQUITY,-,-,-,-,AVOLTA AG,-,AVOL SW,-,,"1,640","$106,219",0.00%,
LISTED EQUITY,-,-,-,-,ABSA GROUP LTD.,-,ABG SJ,-,,"6,495","$105,490",0.00%,
LISTED EQUITY,-,-,-,-,"SHIZUOKA FINANCIAL GROUP, INC.",-,5831 JP,-,,"7,978","$105,314",0.00%,
LISTED EQUITY,-,-,-,-,PING AN INSURANCE GROUP CO. OF CHINA LTD.,-,601318 C1,-,,"8,962","$104,401",0.00%,
LISTED EQUITY,-,-,-,-,BKW AG,-,BKW SW,-,,389,"$104,176",0.00%,
LISTED EQUITY,-,-,-,-,HOLMEN AB,-,HOLMB SS,-,,"1,732","$102,877",0.00%,
LISTED EQUITY,-,-,-,-,INFRASTRUTTURE WIRELESS ITALIANE SPA,-,INW IM,-,,"6,228","$102,232",0.00%,
LISTED EQUITY,-,-,-,-,SCHRODERS PLC,-,SDR LN,-,,"15,528","$101,641",0.00%,
LISTED EQUITY,-,-,-,-,HYUNDAI MOBIS CO. LTD.,-,012330 KS,-,,388,"$100,608",0.00%,
LISTED EQUITY,-,-,-,-,RIYAD BANK,-,RIBL AB,-,,"8,184","$100,608",0.00%,
LISTED EQUITY,-,-,-,-,PRESIDENT CHAIN STORE CORP.,-,2912 TT,-,,"7,759","$100,535",0.00%,
LISTED EQUITY,-,-,-,-,INPOST SA,-,INPST NA,-,,"3,637","$100,430",0.00%,
LISTED EQUITY,-,-,-,-,YOKOGAWA ELECTRIC CORP.,-,6841 JP,-,,"2,863","$99,990",0.00%,
LISTED EQUITY,-,-,-,-,CK INFRASTRUCTURE HOLDINGS LTD.,-,1038 HK,-,,"8,306","$99,731",0.00%,
LISTED EQUITY,-,-,-,-,DELIVERY HERO SE,-,DHER GR,-,,"2,197","$99,669",0.00%,
LISTED EQUITY,-,-,-,-,CHINA YANGTZE POWER CO. LTD.,-,600900 C1,-,,"15,114","$98,826",0.00%,
LISTED EQUITY,-,-,-,-,KINGSGATE CONSOLIDATED LTD.,-,KCN AU,-,,"76,148","$97,850",0.00%,
LISTED EQUITY,-,-,-,-,HINDALCO INDUSTRIES LTD.,-,HNDL IN,-,,"8,583","$97,547",0.00%,
LISTED EQUITY,-,-,-,-,QATAR NATIONAL BANK QPSC,-,QNBK QD,-,,"12,675","$97,217",0.00%,
LISTED EQUITY,-,-,-,-,YARA INTERNATIONAL ASA,-,YAR NO,-,,"2,268","$97,004",0.00%,
LISTED EQUITY,-,-,-,-,MERIDIAN ENERGY LTD.,-,MEL NZ,-,,"18,103","$96,809",0.00%,
LISTED EQUITY,-,-,-,-,ABU DHABI COMMERCIAL BANK PJSC,-,ADCB UH,-,,"21,078","$96,575",0.00%,
LISTED EQUITY,-,-,-,-,BANCO BRADESCO SA,-,BBDC4 BZ,-,,"31,934","$96,510",0.00%,
LISTED EQUITY,-,-,-,-,AZRIELI GROUP LTD.,-,AZRG IT,-,,722,"$96,308",0.00%,
LISTED EQUITY,-,-,-,-,SANLAM LTD.,-,SLM SJ,-,,"12,926","$96,123",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STEEL CORP.,-,2002 TT,-,,"98,577","$95,427",0.00%,
LISTED EQUITY,-,-,-,-,NISSIN FOODS HOLDINGS CO. LTD.,-,2897 JP,-,,"2,426","$95,321",0.00%,
LISTED EQUITY,-,-,-,-,TEMENOS AG,-,TEMN SW,-,,834,"$95,222",0.00%,
LISTED EQUITY,-,-,-,-,OFX GROUP LTD.,-,OFX AU,-,,"66,103","$93,536",0.00%,
LISTED EQUITY,-,-,-,-,SUNTORY BEVERAGE & FOOD LTD.,-,2587 JP,-,,"1,814","$93,462",0.00%,
LISTED EQUITY,-,-,-,-,NIPPON SANSO HOLDINGS CORP.,-,4091 JP,-,,"2,055","$93,412",0.00%,
LISTED EQUITY,-,-,-,-,"HIKARI TSUSHIN, INC.",-,9435 JP,-,,262,"$92,941",0.00%,
LISTED EQUITY,-,-,-,-,LOTUS BAKERIES NV,-,LOTB BB,-,,5,"$92,606",0.00%,
LISTED EQUITY,-,-,-,-,"INTERNATIONAL CONTAINER TERMINAL SERVICES, INC.",-,ICT PM,-,,"8,590","$92,580",0.00%,
LISTED EQUITY,-,-,-,-,MTN GROUP LTD.,-,MTN SJ,-,,"11,676","$91,932",0.00%,
LISTED EQUITY,-,-,-,-,PLATINUM ASSET MANAGEMENT LTD.,-,PTM AU,-,,"133,111","$91,846",0.00%,
LISTED EQUITY,-,-,-,-,WIPRO LTD.,-,WPRO IN,-,,"16,085","$91,594",0.00%,
LISTED EQUITY,-,-,-,-,HOSHIZAKI CORP.,-,6465 JP,-,,"1,421","$91,459",0.00%,
LISTED EQUITY,-,-,-,-,QUALITAS LTD.,-,QAL AU,-,,"33,487","$91,419",0.00%,
LISTED EQUITY,-,-,-,-,PTT PCL,-,PTTF TB,-,,"60,381","$90,815",0.00%,
LISTED EQUITY,-,-,-,-,OIL & NATURAL GAS CORP. LTD.,-,ONGC IN,-,,"19,892","$89,783",0.00%,
LISTED EQUITY,-,-,-,-,FIRST FINANCIAL HOLDING CO. LTD.,-,2892 TT,-,,"67,131","$89,624",0.00%,
LISTED EQUITY,-,-,-,-,POWSZECHNY ZAKLAD UBEZPIECZEN SA,-,PZU PW,-,,"4,990","$89,445",0.00%,
LISTED EQUITY,-,-,-,-,FUTU HOLDINGS LTD.,-,FUTU US,-,,692,"$89,430",0.00%,
LISTED EQUITY,-,-,-,-,MARICO LTD.,-,MRCO IN,-,,"7,403","$89,312",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES LAND LTD.,-,1109 HK,-,,"19,016","$89,158",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG FIRE & MARINE INSURANCE CO. LTD.,-,000810 KS,-,,227,"$89,149",0.00%,
LISTED EQUITY,-,-,-,-,YUANTA FINANCIAL HOLDING CO. LTD.,-,2885 TT,-,,"53,065","$88,884",0.00%,
LISTED EQUITY,-,-,-,-,MONOTARO CO. LTD.,-,3064 JP,-,,"3,235","$88,830",0.00%,
LISTED EQUITY,-,-,-,-,MOBILE TELECOMMUNICATIONS CO. KSCP,-,ZAIN KK,-,,"35,826","$88,024",0.00%,
LISTED EQUITY,-,-,-,-,LARGAN PRECISION CO. LTD.,-,3008 TT,-,,656,"$86,413",0.00%,
LISTED EQUITY,-,-,-,-,REALTEK SEMICONDUCTOR CORP.,-,2379 TT,-,,"3,060","$85,627",0.00%,
LISTED EQUITY,-,-,-,-,MCDONALD'S HOLDINGS CO. JAPAN LTD.,-,2702 JP,-,,"1,344","$85,512",0.00%,
LISTED EQUITY,-,-,-,-,GAIL INDIA LTD.,-,GAIL IN,-,,"23,459","$84,521",0.00%,
LISTED EQUITY,-,-,-,-,KGI FINANCIAL HOLDING CO. LTD.,-,2883 TT,-,,"99,560","$84,363",0.00%,
LISTED EQUITY,-,-,-,-,"QUEBECOR, INC.",-,QBRB CN,-,,"2,379","$84,155",0.00%,
LISTED EQUITY,-,-,-,-,LITE-ON TECHNOLOGY CORP.,-,2301 TT,-,,"17,158","$84,106",0.00%,
LISTED EQUITY,-,-,-,-,AMUNDI SA,-,AMUN FP,-,,782,"$83,947",0.00%,
LISTED EQUITY,-,-,-,-,AGRICULTURAL BANK OF CHINA LTD.,-,601288 C1,-,,"70,818","$83,678",0.00%,
LISTED EQUITY,-,-,-,-,SAUDI AWWAL BANK,-,SABB AB,-,,"5,718","$82,714",0.00%,
LISTED EQUITY,-,-,-,-,ORLEN SA,-,PKN PW,-,,"4,475","$82,593",0.00%,
LISTED EQUITY,-,-,-,-,SITC INTERNATIONAL HOLDINGS CO. LTD.,-,1308 HK,-,,"19,016","$81,844",0.00%,
LISTED EQUITY,-,-,-,-,AUSTRALIAN FINANCE GROUP LTD.,-,AFG AU,-,,"54,196","$81,836",0.00%,
LISTED EQUITY,-,-,-,-,ARAFURA RARE EARTHS LTD.,-,ARU AU,-,,"708,376","$81,463",0.00%,
LISTED EQUITY,-,-,-,-,KOKUSAI ELECTRIC CORP.,-,6525 JP,-,,"3,694","$81,428",0.00%,
LISTED EQUITY,-,-,-,-,ENDEAVOUR MINING PLC,-,EDV LN,-,,"2,809","$80,955",0.00%,
LISTED EQUITY,-,-,-,-,"NIPPON EXPRESS HOLDINGS, INC.",-,9147 JP,-,,"3,279","$80,629",0.00%,
LISTED EQUITY,-,-,-,-,HULIC CO. LTD.,-,3003 JP,-,,"5,684","$80,028",0.00%,
LISTED EQUITY,-,-,-,-,PEGATRON CORP.,-,4938 TT,-,,"17,595","$79,661",0.00%,
LISTED EQUITY,-,-,-,-,BHARAT PETROLEUM CORP. LTD.,-,BPCL IN,-,,"14,431","$79,618",0.00%,
LISTED EQUITY,-,-,-,-,GETINGE AB,-,GETIB SS,-,,"2,996","$79,505",0.00%,
LISTED EQUITY,-,-,-,-,TELKOM INDONESIA PERSERO TBK. PT,-,TLKM IJ,-,,"292,342","$79,501",0.00%,
LISTED EQUITY,-,-,-,-,CITIC SECURITIES CO. LTD.,-,6030 HK,-,,"17,868","$79,320",0.00%,
LISTED EQUITY,-,-,-,-,INVESTMENT AB LATOUR,-,LATOB SS,-,,"1,965","$79,260",0.00%,
LISTED EQUITY,-,-,-,-,CENCOSUD SA,-,CENCOSUD CI,-,,"21,948","$78,415",0.00%,
LISTED EQUITY,-,-,-,-,TAIWAN COOPERATIVE FINANCIAL HOLDING CO. LTD.,-,5880 TT,-,,"64,728","$77,488",0.00%,
LISTED EQUITY,-,-,-,-,AEROPORTS DE PARIS SA,-,ADP FP,-,,415,"$77,439",0.00%,
LISTED EQUITY,-,-,-,-,WHARF HOLDINGS LTD.,-,4 HK,-,,"16,939","$76,957",0.00%,
LISTED EQUITY,-,-,-,-,SG FLEET GROUP LTD.,-,SGF AU,-,,"22,465","$76,605",0.00%,
LISTED EQUITY,-,-,-,-,VEDANTA LTD.,-,VEDL IN,-,,"9,102","$76,318",0.00%,
LISTED EQUITY,-,-,-,-,HITACHI CONSTRUCTION MACHINERY CO. LTD.,-,6305 JP,-,,"2,098","$75,841",0.00%,
LISTED EQUITY,-,-,-,-,SOFINA SA,-,SOF BB,-,,203,"$74,089",0.00%,
LISTED EQUITY,-,-,-,-,JIO FINANCIAL SERVICES LTD.,-,JIOFIN IN,-,,"13,104","$73,839",0.00%,
LISTED EQUITY,-,-,-,-,CEMEX SAB DE CV,-,CEMEXCPO MM,-,,"81,342","$73,799",0.00%,
LISTED EQUITY,-,-,-,-,DAVIDE CAMPARI-MILANO NV,-,CPR IM,-,,"7,324","$73,719",0.00%,
LISTED EQUITY,-,-,-,-,YAGEO CORP.,-,2327 TT,-,,"2,742","$73,083",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD.,-,601398 C1,-,,"47,693","$73,027",0.00%,
LISTED EQUITY,-,-,-,-,PARKLAND CORP.,-,PKI CN,-,,"1,988","$72,589",0.00%,
LISTED EQUITY,-,-,-,-,TOTO LTD.,-,5332 JP,-,,"1,836","$71,791",0.00%,
LISTED EQUITY,-,-,-,-,ACCIONA SA,-,ANA SM,-,,395,"$71,783",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN UTILITIES LTD.,-,CU CN,-,,"1,832","$71,702",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF COMMUNICATIONS CO. LTD.,-,601328 C1,-,,"41,354","$71,099",0.00%,
LISTED EQUITY,-,-,-,-,WIWYNN CORP.,-,6669 TT,-,,546,"$70,530",0.00%,
LISTED EQUITY,-,-,-,-,MERCURY NZ LTD.,-,MCY NZ,-,,"13,292","$70,357",0.00%,
LISTED EQUITY,-,-,-,-,SAGAX AB,-,SAGAB SS,-,,"2,109","$69,745",0.00%,
LISTED EQUITY,-,-,-,-,L E LUNDBERGFORETAGEN AB,-,LUNDB SS,-,,948,"$69,422",0.00%,
LISTED EQUITY,-,-,-,-,LENOVO GROUP LTD.,-,992 HK,-,,"33,005","$69,172",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG C&T CORP.,-,028260 KS,-,,549,"$69,084",0.00%,
LISTED EQUITY,-,-,-,-,GJENSIDIGE FORSIKRING ASA,-,GJF NO,-,,"2,413","$68,987",0.00%,
LISTED EQUITY,-,-,-,-,"WOORI FINANCIAL GROUP, INC.",-,316140 KS,-,,"4,022","$67,821",0.00%,
LISTED EQUITY,-,-,-,-,HERO MOTOCORP LTD.,-,HMCL IN,-,,848,"$66,565",0.00%,
LISTED EQUITY,-,-,-,-,"ZOZO, INC.",-,3092 JP,-,,"1,322","$66,550",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG LIFE INSURANCE CO. LTD.,-,032830 KS,-,,639,"$66,494",0.00%,
LISTED EQUITY,-,-,-,-,JD SPORTS FASHION PLC,-,JD LN,-,,"34,217","$66,375",0.00%,
LISTED EQUITY,-,-,-,-,JDE PEET'S NV,-,JDEP NA,-,,"2,397","$66,272",0.00%,
LISTED EQUITY,-,-,-,-,"CHUBU ELECTRIC POWER CO., INC.",-,9502 JP,-,,"3,880","$66,007",0.00%,
LISTED EQUITY,-,-,-,-,EVERGREEN MARINE CORP. TAIWAN LTD.,-,2603 TT,-,,"5,901","$65,415",0.00%,
LISTED EQUITY,-,-,-,-,AVICOPTER PLC,-,600038 C1,-,,"7,661","$65,366",0.00%,
LISTED EQUITY,-,-,-,-,AMPLIFON SPA,-,AMP IM,-,,"1,554","$64,574",0.00%,
LISTED EQUITY,-,-,-,-,GENTING SINGAPORE LTD.,-,GENS SP,-,,"70,949","$64,259",0.00%,
LISTED EQUITY,-,-,-,-,GREAT WALL MOTOR CO. LTD.,-,2333 HK,-,,"22,568","$64,097",0.00%,
LISTED EQUITY,-,-,-,-,IONEER LTD.,-,INR AU,-,,"400,008","$64,001",0.00%,
LISTED EQUITY,-,-,-,-,"JFE HOLDINGS, INC.",-,5411 JP,-,,"3,497","$63,955",0.00%,
LISTED EQUITY,-,-,-,-,CHAROEN POKPHAND FOODS PCL,-,CPFF TB,-,,"58,899","$63,614",0.00%,
LISTED EQUITY,-,-,-,-,TURK HAVA YOLLARI AO,-,THYAO TI,-,,"4,955","$63,602",0.00%,
LISTED EQUITY,-,-,-,-,ASTRA INTERNATIONAL TBK. PT,-,ASII IJ,-,,"128,434","$63,152",0.00%,
LISTED EQUITY,-,-,-,-,BRITANNIA INDUSTRIES LTD.,-,BRIT IN,-,,702,"$63,060",0.00%,
LISTED EQUITY,-,-,-,-,SG HOLDINGS CO. LTD.,-,9143 JP,-,,"4,065","$62,921",0.00%,
LISTED EQUITY,-,-,-,-,INDOFOOD SUKSES MAKMUR TBK. PT,-,INDF IJ,-,,"81,386","$62,886",0.00%,
LISTED EQUITY,-,-,-,-,CENTRAIS ELETRICAS BRASILEIRAS SA,-,ELET3 BZ,-,,"7,016","$62,605",0.00%,
LISTED EQUITY,-,-,-,-,CITIC LTD.,-,267 HK,-,,"32,567","$62,365",0.00%,
LISTED EQUITY,-,-,-,-,VODACOM GROUP LTD.,-,VOD SJ,-,,"7,162","$62,133",0.00%,
LISTED EQUITY,-,-,-,-,SHANGHAI PUDONG DEVELOPMENT BANK CO. LTD.,-,600000 C1,-,,"27,201","$61,935",0.00%,
LISTED EQUITY,-,-,-,-,BACHEM HOLDING AG,-,BANB SW,-,,593,"$61,179",0.00%,
LISTED EQUITY,-,-,-,-,EDP RENOVAVEIS SA,-,EDPR PL,-,,"3,609","$60,593",0.00%,
LISTED EQUITY,-,-,-,-,WISTRON CORP.,-,3231 TT,-,,"11,803","$60,473",0.00%,
LISTED EQUITY,-,-,-,-,ALMARAI CO. JSC,-,ALMARAI AB,-,,"2,455","$60,371",0.00%,
LISTED EQUITY,-,-,-,-,CHINA OVERSEAS LAND & INVESTMENT LTD.,-,688 HK,-,,"23,278","$60,016",0.00%,
LISTED EQUITY,-,-,-,-,TAISHIN FINANCIAL HOLDING CO. LTD.,-,2887 TT,-,,"69,638","$59,694",0.00%,
LISTED EQUITY,-,-,-,-,TSINGTAO BREWERY CO. LTD.,-,168 HK,-,,"5,027","$59,371",0.00%,
LISTED EQUITY,-,-,-,-,AUROBINDO PHARMA LTD.,-,ARBP IN,-,,"2,357","$59,330",0.00%,
LISTED EQUITY,-,-,-,-,POSTAL SAVINGS BANK OF CHINA CO. LTD.,-,1658 HK,-,,"62,293","$59,321",0.00%,
LISTED EQUITY,-,-,-,-,SUN PHARMACEUTICAL INDUSTRIES LTD.,-,SUNP IN,-,,"1,659","$59,021",0.00%,
LISTED EQUITY,-,-,-,-,SINOPHARM GROUP CO. LTD.,-,1099 HK,-,,"13,114","$58,080",0.00%,
LISTED EQUITY,-,-,-,-,"IGM FINANCIAL, INC.",-,IGM CN,-,,"1,126","$58,036",0.00%,
LISTED EQUITY,-,-,-,-,GRIFOLS SA,-,GRF SM,-,,"3,788","$57,961",0.00%,
LISTED EQUITY,-,-,-,-,TATA CONSUMER PRODUCTS LTD.,-,TATACONS IN,-,,"3,318","$57,264",0.00%,
LISTED EQUITY,-,-,-,-,INNER MONGOLIA YILI INDUSTRIAL GROUP CO. LTD.,-,600887 C1,-,,"8,524","$56,926",0.00%,
LISTED EQUITY,-,-,-,-,ANGLOGOLD ASHANTI PLC,-,ANG SJ,-,,"1,578","$56,854",0.00%,
LISTED EQUITY,-,-,-,-,"BCE, INC.",-,BCE CN,-,,"1,499","$56,090",0.00%,
LISTED EQUITY,-,-,-,-,WANT WANT CHINA HOLDINGS LTD.,-,151 HK,-,,"59,124","$56,057",0.00%,
LISTED EQUITY,-,-,-,-,EURAZEO SE,-,RF FP,-,,464,"$55,838",0.00%,
LISTED EQUITY,-,-,-,-,CATCHER TECHNOLOGY CO. LTD.,-,2474 TT,-,,"5,792","$55,358",0.00%,
LISTED EQUITY,-,-,-,-,YANG MING MARINE TRANSPORT CORP.,-,2609 TT,-,,"14,754","$55,022",0.00%,
LISTED EQUITY,-,-,-,-,DIASORIN SPA,-,DIA IM,-,,330,"$54,974",0.00%,
LISTED EQUITY,-,-,-,-,REC LTD.,-,RECL IN,-,,"5,727","$54,095",0.00%,
LISTED EQUITY,-,-,-,-,SINOPAC FINANCIAL HOLDINGS CO. LTD.,-,2890 TT,-,,"47,853","$53,985",0.00%,
LISTED EQUITY,-,-,-,-,ENN ENERGY HOLDINGS LTD.,-,2688 HK,-,,"4,623","$53,682",0.00%,
LISTED EQUITY,-,-,-,-,TINGYI CAYMAN ISLANDS HOLDING CORP.,-,322 HK,-,,"25,355","$53,350",0.00%,
LISTED EQUITY,-,-,-,-,REMGRO LTD.,-,REM SJ,-,,"3,987","$52,934",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL BANK CO. LTD.,-,601166 C1,-,,"12,317","$52,217",0.00%,
LISTED EQUITY,-,-,-,-,SWATCH GROUP AG,-,UHRN SW,-,,911,"$52,124",0.00%,
LISTED EQUITY,-,-,-,-,ELIA GROUP SA,-,ELI BB,-,,416,"$51,811",0.00%,
LISTED EQUITY,-,-,-,-,PTT EXPLORATION & PRODUCTION PCL,-,PTTEPF TB,-,,"9,158","$51,626",0.00%,
LISTED EQUITY,-,-,-,-,SUZANO SA,-,SUZB3 BZ,-,,"3,180","$51,366",0.00%,
LISTED EQUITY,-,-,-,-,WEICHAI POWER CO. LTD.,-,2338 HK,-,,"20,655","$51,020",0.00%,
LISTED EQUITY,-,-,-,-,KOBE BUSSAN CO. LTD.,-,3038 JP,-,,"1,443","$50,999",0.00%,
LISTED EQUITY,-,-,-,-,LG CORP.,-,003550 KS,-,,645,"$50,959",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF COMMUNICATIONS CO. LTD.,-,3328 HK,-,,"37,923","$50,384",0.00%,
LISTED EQUITY,-,-,-,-,ASPEN PHARMACARE HOLDINGS LTD.,-,APN SJ,-,,"3,566","$50,310",0.00%,
LISTED EQUITY,-,-,-,-,DABUR INDIA LTD.,-,DABUR IN,-,,"5,231","$50,034",0.00%,
LISTED EQUITY,-,-,-,-,CHAROEN POKPHAND INDONESIA TBK. PT,-,CPIN IJ,-,,"103,385","$49,383",0.00%,
LISTED EQUITY,-,-,-,-,GODREJ CONSUMER PRODUCTS LTD.,-,GCPL IN,-,,"2,386","$48,711",0.00%,
LISTED EQUITY,-,-,-,-,CP AXTRA PCL,-,CPAXTF TB,-,,"37,671","$48,628",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STATE CONSTRUCTION ENGINEERING CORP. LTD.,-,601668 C1,-,,"36,600","$48,591",0.00%,
LISTED EQUITY,-,-,-,-,POWER FINANCE CORP. LTD.,-,POWF IN,-,,"5,696","$48,192",0.00%,
LISTED EQUITY,-,-,-,-,HENAN SHUANGHUI INVESTMENT & DEVELOPMENT CO. LTD.,-,000895 C2,-,,"8,371","$48,087",0.00%,
LISTED EQUITY,-,-,-,-,BANCOLOMBIA SA,-,PFBCOLO CB,-,,"3,717","$47,933",0.00%,
LISTED EQUITY,-,-,-,-,HUA NAN FINANCIAL HOLDINGS CO. LTD.,-,2880 TT,-,,"37,088","$47,779",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES GAS GROUP LTD.,-,1193 HK,-,,"7,453","$47,654",0.00%,
LISTED EQUITY,-,-,-,-,"COMPAL ELECTRONICS, INC.",-,2324 TT,-,,"25,573","$47,433",0.00%,
LISTED EQUITY,-,-,-,-,HEILONGJIANG AGRICULTURE CO. LTD.,-,600598 C1,-,,"14,491","$47,297",0.00%,
LISTED EQUITY,-,-,-,-,KOREA ELECTRIC POWER CORP.,-,015760 KS,-,,"2,139","$47,056",0.00%,
LISTED EQUITY,-,-,-,-,GERDAU SA,-,GGBR4 BZ,-,,"9,915","$47,019",0.00%,
