PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCCGRO] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,CTS EVENTIM AG & CO. KGAA,-,EVD GR,-,,41,"$5,638",0.00%,
LISTED EQUITY,-,-,-,-,NIBE INDUSTRIER AB,-,NIBEB SS,-,,889,"$5,620",0.00%,
LISTED EQUITY,-,-,-,-,KYOWA KIRIN CO. LTD.,-,4151 JP,-,,229,"$5,589",0.00%,
LISTED EQUITY,-,-,-,-,PROPEL FUNERAL PARTNERS LTD.,-,PFP AU,-,,944,"$5,543",0.00%,
LISTED EQUITY,-,-,-,-,D'IETEREN GROUP,-,DIE BB,-,,21,"$5,532",0.00%,
LISTED EQUITY,-,-,-,-,HEIDELBERG MATERIALS AG,-,HEI GR,-,,28,"$5,515",0.00%,
LISTED EQUITY,-,-,-,-,SARTORIUS AG,-,SRT3 GR,-,,15,"$5,507",0.00%,
LISTED EQUITY,-,-,-,-,DUBAI ISLAMIC BANK PJSC,-,DIB UH,-,,"1,766","$5,506",0.00%,
LISTED EQUITY,-,-,-,-,SEMBCORP INDUSTRIES LTD.,-,SCI SP,-,,841,"$5,495",0.00%,
LISTED EQUITY,-,-,-,-,JAPAN POST INSURANCE CO. LTD.,-,7181 JP,-,,184,"$5,487",0.00%,
LISTED EQUITY,-,-,-,-,MALAYAN BANKING BHD.,-,MAY MK,-,,"1,483","$5,485",0.00%,
LISTED EQUITY,-,-,-,-,"M3, INC.",-,2413 JP,-,,382,"$5,483",0.00%,
LISTED EQUITY,-,-,-,-,CHIBA BANK LTD.,-,8331 JP,-,,436,"$5,478",0.00%,
LISTED EQUITY,-,-,-,-,BANQUE CANTONALE VAUDOISE,-,BCVN SW,-,,37,"$5,469",0.00%,
LISTED EQUITY,-,-,-,-,METROPOLITAN BANK & TRUST CO.,-,MBT PM,-,,"2,712","$5,452",0.00%,
LISTED EQUITY,-,-,-,-,ARCA CONTINENTAL SAB DE CV,-,AC MM,-,,406,"$5,451",0.00%,
LISTED EQUITY,-,-,-,-,KOGAN.COM LTD.,-,KGN AU,-,,875,"$5,432",0.00%,
LISTED EQUITY,-,-,-,-,EMIRATES NBD BANK PJSC,-,EMIRATES UH,-,,574,"$5,415",0.00%,
LISTED EQUITY,-,-,-,-,BARRY CALLEBAUT AG,-,BARN SW,-,,2,"$5,352",0.00%,
LISTED EQUITY,-,-,-,-,ADECCO GROUP AG,-,ADEN SW,-,,134,"$5,346",0.00%,
LISTED EQUITY,-,-,-,-,CLINUVEL PHARMACEUTICALS LTD.,-,CUV AU,-,,441,"$5,314",0.00%,
LISTED EQUITY,-,-,-,-,STAR ENTERTAINMENT GROUP LTD.,-,SGR AU,-,,"27,953","$5,311",0.00%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW3 GR,-,,44,"$5,283",0.00%,
LISTED EQUITY,-,-,-,-,"MITSUI CHEMICALS, INC.",-,4183 JP,-,,148,"$5,281",0.00%,
LISTED EQUITY,-,-,-,-,EMS-CHEMIE HOLDING AG,-,EMSN SW,-,,5,"$5,235",0.00%,
LISTED EQUITY,-,-,-,-,ADAIRS LTD.,-,ADH AU,-,,"1,924","$5,195",0.00%,
LISTED EQUITY,-,-,-,-,CHINA MERCHANTS BANK CO. LTD.,-,600036 C1,-,,595,"$5,177",0.00%,
LISTED EQUITY,-,-,-,-,CATALYST METALS LTD.,-,CYL AU,-,,"1,998","$5,156",0.00%,
LISTED EQUITY,-,-,-,-,PUMA SE,-,PUM GR,-,,69,"$5,154",0.00%,
LISTED EQUITY,-,-,-,-,TATA STEEL LTD.,-,TATA IN,-,,"1,968","$5,124",0.00%,
LISTED EQUITY,-,-,-,-,TECH MAHINDRA LTD.,-,TECHM IN,-,,159,"$5,115",0.00%,
LISTED EQUITY,-,-,-,-,OBJECTIVE CORP. LTD.,-,OCL AU,-,,320,"$5,089",0.00%,
LISTED EQUITY,-,-,-,-,DEUTSCHE LUFTHANSA AG,-,LHA GR,-,,491,"$5,071",0.00%,
LISTED EQUITY,-,-,-,-,APPEN LTD.,-,APX AU,-,,"1,919","$5,067",0.00%,
LISTED EQUITY,-,-,-,-,SINO LAND CO. LTD.,-,83 HK,-,,"3,095","$5,051",0.00%,
LISTED EQUITY,-,-,-,-,PANTORO LTD.,-,PNR AU,-,,"56,038","$5,043",0.00%,
LISTED EQUITY,-,-,-,-,DR. REDDY'S LABORATORIES LTD.,-,DRRD IN,-,,192,"$5,042",0.00%,
LISTED EQUITY,-,-,-,-,NIPPON PAINT HOLDINGS CO. LTD.,-,4612 JP,-,,479,"$5,037",0.00%,
LISTED EQUITY,-,-,-,-,ARCELORMITTAL SA,-,MT NA,-,,134,"$5,032",0.00%,
LISTED EQUITY,-,-,-,-,SARTORIUS STEDIM BIOTECH,-,DIM FP,-,,16,"$4,983",0.00%,
LISTED EQUITY,-,-,-,-,OMNI BRIDGEWAY LTD.,-,OBL AU,-,,"3,428","$4,970",0.00%,
LISTED EQUITY,-,-,-,-,FIRST ABU DHABI BANK PJSC,-,FAB UH,-,,819,"$4,949",0.00%,
LISTED EQUITY,-,-,-,-,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA,-,PKO PW,-,,211,"$4,938",0.00%,
LISTED EQUITY,-,-,-,-,JERONIMO MARTINS SGPS SA,-,JMT PL,-,,160,"$4,934",0.00%,
LISTED EQUITY,-,-,-,-,BROOKFIELD RENEWABLE CORP.,-,BEPC CN,-,,111,"$4,931",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIVARDEN AB,-,INDUC SS,-,,96,"$4,912",0.00%,
LISTED EQUITY,-,-,-,-,SALMAR ASA,-,SALM NO,-,,64,"$4,905",0.00%,
LISTED EQUITY,-,-,-,-,"GQG PARTNERS, INC.",-,GQG AU,-,,"2,366","$4,898",0.00%,
LISTED EQUITY,-,-,-,-,RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA SPA,-,REC IM,-,,58,"$4,889",0.00%,
LISTED EQUITY,-,-,-,-,KNORR-BREMSE AG,-,KBX GR,-,,41,"$4,875",0.00%,
LISTED EQUITY,-,-,-,-,"HANA FINANCIAL GROUP, INC.",-,086790 KS,-,,78,"$4,873",0.00%,
LISTED EQUITY,-,-,-,-,FASTIGHETS AB BALDER,-,BALDB SS,-,,434,"$4,871",0.00%,
LISTED EQUITY,-,-,-,-,CHAILEASE HOLDING CO. LTD.,-,5871 TT,-,,875,"$4,869",0.00%,
LISTED EQUITY,-,-,-,-,"DENTSU GROUP, INC.",-,4324 JP,-,,124,"$4,847",0.00%,
LISTED EQUITY,-,-,-,-,SHRIRAM FINANCE LTD.,-,SHFL IN,-,,89,"$4,830",0.00%,
LISTED EQUITY,-,-,-,-,E.SUN FINANCIAL HOLDING CO. LTD.,-,2884 TT,-,,"3,622","$4,809",0.00%,
LISTED EQUITY,-,-,-,-,GEELY AUTOMOBILE HOLDINGS LTD.,-,175 HK,-,,"1,559","$4,803",0.00%,
LISTED EQUITY,-,-,-,-,FIREFLY METALS LTD.,-,FFM AU,-,,"5,159","$4,772",0.00%,
LISTED EQUITY,-,-,-,-,ONEX CORP.,-,ONEX CN,-,,38,"$4,753",0.00%,
LISTED EQUITY,-,-,-,-,NOVONIX LTD.,-,NVX AU,-,,"6,450","$4,741",0.00%,
LISTED EQUITY,-,-,-,-,AVOLTA AG,-,AVOL SW,-,,73,"$4,735",0.00%,
LISTED EQUITY,-,-,-,-,ABSA GROUP LTD.,-,ABG SJ,-,,290,"$4,702",0.00%,
LISTED EQUITY,-,-,-,-,"SHIZUOKA FINANCIAL GROUP, INC.",-,5831 JP,-,,356,"$4,695",0.00%,
LISTED EQUITY,-,-,-,-,PING AN INSURANCE GROUP CO. OF CHINA LTD.,-,601318 C1,-,,399,"$4,654",0.00%,
LISTED EQUITY,-,-,-,-,BKW AG,-,BKW SW,-,,17,"$4,644",0.00%,
LISTED EQUITY,-,-,-,-,HOLMEN AB,-,HOLMB SS,-,,78,"$4,585",0.00%,
LISTED EQUITY,-,-,-,-,INFRASTRUTTURE WIRELESS ITALIANE SPA,-,INW IM,-,,278,"$4,557",0.00%,
LISTED EQUITY,-,-,-,-,SCHRODERS PLC,-,SDR LN,-,,692,"$4,531",0.00%,
LISTED EQUITY,-,-,-,-,AUSTRALIAN ETHICAL INVESTMENT LTD.,-,AEF AU,-,,835,"$4,492",0.00%,
LISTED EQUITY,-,-,-,-,HYUNDAI MOBIS CO. LTD.,-,012330 KS,-,,17,"$4,485",0.00%,
LISTED EQUITY,-,-,-,-,RIYAD BANK,-,RIBL AB,-,,365,"$4,485",0.00%,
LISTED EQUITY,-,-,-,-,PRESIDENT CHAIN STORE CORP.,-,2912 TT,-,,346,"$4,481",0.00%,
LISTED EQUITY,-,-,-,-,INPOST SA,-,INPST NA,-,,162,"$4,477",0.00%,
LISTED EQUITY,-,-,-,-,YOKOGAWA ELECTRIC CORP.,-,6841 JP,-,,128,"$4,457",0.00%,
LISTED EQUITY,-,-,-,-,CK INFRASTRUCTURE HOLDINGS LTD.,-,1038 HK,-,,370,"$4,446",0.00%,
LISTED EQUITY,-,-,-,-,DELIVERY HERO SE,-,DHER GR,-,,98,"$4,443",0.00%,
LISTED EQUITY,-,-,-,-,CHINA YANGTZE POWER CO. LTD.,-,600900 C1,-,,674,"$4,405",0.00%,
LISTED EQUITY,-,-,-,-,HINDALCO INDUSTRIES LTD.,-,HNDL IN,-,,383,"$4,348",0.00%,
LISTED EQUITY,-,-,-,-,QATAR NATIONAL BANK QPSC,-,QNBK QD,-,,565,"$4,333",0.00%,
LISTED EQUITY,-,-,-,-,YARA INTERNATIONAL ASA,-,YAR NO,-,,101,"$4,324",0.00%,
LISTED EQUITY,-,-,-,-,MERIDIAN ENERGY LTD.,-,MEL NZ,-,,807,"$4,315",0.00%,
LISTED EQUITY,-,-,-,-,CETTIRE LTD.,-,CTT AU,-,,"2,854","$4,309",0.00%,
LISTED EQUITY,-,-,-,-,ABU DHABI COMMERCIAL BANK PJSC,-,ADCB UH,-,,940,"$4,305",0.00%,
LISTED EQUITY,-,-,-,-,BANCO BRADESCO SA,-,BBDC4 BZ,-,,"1,423","$4,302",0.00%,
LISTED EQUITY,-,-,-,-,AZRIELI GROUP LTD.,-,AZRG IT,-,,32,"$4,293",0.00%,
LISTED EQUITY,-,-,-,-,SANLAM LTD.,-,SLM SJ,-,,576,"$4,285",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STEEL CORP.,-,2002 TT,-,,"4,394","$4,254",0.00%,
LISTED EQUITY,-,-,-,-,NISSIN FOODS HOLDINGS CO. LTD.,-,2897 JP,-,,108,"$4,249",0.00%,
LISTED EQUITY,-,-,-,-,TEMENOS AG,-,TEMN SW,-,,37,"$4,244",0.00%,
LISTED EQUITY,-,-,-,-,SUNTORY BEVERAGE & FOOD LTD.,-,2587 JP,-,,81,"$4,166",0.00%,
LISTED EQUITY,-,-,-,-,NIPPON SANSO HOLDINGS CORP.,-,4091 JP,-,,92,"$4,164",0.00%,
LISTED EQUITY,-,-,-,-,"HIKARI TSUSHIN, INC.",-,9435 JP,-,,12,"$4,143",0.00%,
LISTED EQUITY,-,-,-,-,LOTUS BAKERIES NV,-,LOTB BB,-,,0,"$4,128",0.00%,
LISTED EQUITY,-,-,-,-,"INTERNATIONAL CONTAINER TERMINAL SERVICES, INC.",-,ICT PM,-,,383,"$4,127",0.00%,
LISTED EQUITY,-,-,-,-,GENERATION DEVELOPMENT GROUP LTD.,-,GDG AU,-,,"1,143","$4,115",0.00%,
LISTED EQUITY,-,-,-,-,MTN GROUP LTD.,-,MTN SJ,-,,520,"$4,098",0.00%,
LISTED EQUITY,-,-,-,-,WIPRO LTD.,-,WPRO IN,-,,717,"$4,083",0.00%,
LISTED EQUITY,-,-,-,-,HOSHIZAKI CORP.,-,6465 JP,-,,63,"$4,077",0.00%,
LISTED EQUITY,-,-,-,-,PTT PCL,-,PTTF TB,-,,"2,691","$4,048",0.00%,
LISTED EQUITY,-,-,-,-,OIL & NATURAL GAS CORP. LTD.,-,ONGC IN,-,,887,"$4,002",0.00%,
LISTED EQUITY,-,-,-,-,FIRST FINANCIAL HOLDING CO. LTD.,-,2892 TT,-,,"2,992","$3,995",0.00%,
LISTED EQUITY,-,-,-,-,MADER GROUP LTD.,-,MAD AU,-,,662,"$3,988",0.00%,
LISTED EQUITY,-,-,-,-,POWSZECHNY ZAKLAD UBEZPIECZEN SA,-,PZU PW,-,,222,"$3,987",0.00%,
LISTED EQUITY,-,-,-,-,FUTU HOLDINGS LTD.,-,FUTU US,-,,31,"$3,986",0.00%,
LISTED EQUITY,-,-,-,-,MARICO LTD.,-,MRCO IN,-,,330,"$3,981",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES LAND LTD.,-,1109 HK,-,,848,"$3,974",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG FIRE & MARINE INSURANCE CO. LTD.,-,000810 KS,-,,10,"$3,974",0.00%,
LISTED EQUITY,-,-,-,-,YUANTA FINANCIAL HOLDING CO. LTD.,-,2885 TT,-,,"2,365","$3,962",0.00%,
LISTED EQUITY,-,-,-,-,MONOTARO CO. LTD.,-,3064 JP,-,,144,"$3,960",0.00%,
LISTED EQUITY,-,-,-,-,MOBILE TELECOMMUNICATIONS CO. KSCP,-,ZAIN KK,-,,"1,597","$3,924",0.00%,
LISTED EQUITY,-,-,-,-,SAYONA MINING LTD.,-,SYA AU,-,,"144,656","$3,905",0.00%,
LISTED EQUITY,-,-,-,-,LARGAN PRECISION CO. LTD.,-,3008 TT,-,,29,"$3,852",0.00%,
LISTED EQUITY,-,-,-,-,REALTEK SEMICONDUCTOR CORP.,-,2379 TT,-,,136,"$3,817",0.00%,
LISTED EQUITY,-,-,-,-,MCDONALD'S HOLDINGS CO. JAPAN LTD.,-,2702 JP,-,,60,"$3,812",0.00%,
LISTED EQUITY,-,-,-,-,GAIL INDIA LTD.,-,GAIL IN,-,,"1,046","$3,768",0.00%,
LISTED EQUITY,-,-,-,-,KGI FINANCIAL HOLDING CO. LTD.,-,2883 TT,-,,"4,438","$3,760",0.00%,
LISTED EQUITY,-,-,-,-,"QUEBECOR, INC.",-,QBRB CN,-,,106,"$3,751",0.00%,
LISTED EQUITY,-,-,-,-,LITE-ON TECHNOLOGY CORP.,-,2301 TT,-,,765,"$3,749",0.00%,
LISTED EQUITY,-,-,-,-,AMUNDI SA,-,AMUN FP,-,,35,"$3,742",0.00%,
LISTED EQUITY,-,-,-,-,AGRICULTURAL BANK OF CHINA LTD.,-,601288 C1,-,,"3,157","$3,730",0.00%,
LISTED EQUITY,-,-,-,-,SAUDI AWWAL BANK,-,SABB AB,-,,255,"$3,687",0.00%,
LISTED EQUITY,-,-,-,-,ORLEN SA,-,PKN PW,-,,199,"$3,682",0.00%,
LISTED EQUITY,-,-,-,-,SITC INTERNATIONAL HOLDINGS CO. LTD.,-,1308 HK,-,,848,"$3,648",0.00%,
LISTED EQUITY,-,-,-,-,KOKUSAI ELECTRIC CORP.,-,6525 JP,-,,165,"$3,630",0.00%,
LISTED EQUITY,-,-,-,-,ENDEAVOUR MINING PLC,-,EDV LN,-,,125,"$3,609",0.00%,
LISTED EQUITY,-,-,-,-,"NIPPON EXPRESS HOLDINGS, INC.",-,9147 JP,-,,146,"$3,594",0.00%,
LISTED EQUITY,-,-,-,-,HULIC CO. LTD.,-,3003 JP,-,,253,"$3,567",0.00%,
LISTED EQUITY,-,-,-,-,PEGATRON CORP.,-,4938 TT,-,,784,"$3,551",0.00%,
LISTED EQUITY,-,-,-,-,BHARAT PETROLEUM CORP. LTD.,-,BPCL IN,-,,643,"$3,549",0.00%,
LISTED EQUITY,-,-,-,-,GETINGE AB,-,GETIB SS,-,,134,"$3,544",0.00%,
LISTED EQUITY,-,-,-,-,TELKOM INDONESIA PERSERO TBK. PT,-,TLKM IJ,-,,"13,031","$3,544",0.00%,
LISTED EQUITY,-,-,-,-,CITIC SECURITIES CO. LTD.,-,6030 HK,-,,796,"$3,536",0.00%,
LISTED EQUITY,-,-,-,-,INVESTMENT AB LATOUR,-,LATOB SS,-,,88,"$3,533",0.00%,
LISTED EQUITY,-,-,-,-,KINGSGATE CONSOLIDATED LTD.,-,KCN AU,-,,"2,749","$3,533",0.00%,
LISTED EQUITY,-,-,-,-,CENCOSUD SA,-,CENCOSUD CI,-,,978,"$3,495",0.00%,
LISTED EQUITY,-,-,-,-,TAIWAN COOPERATIVE FINANCIAL HOLDING CO. LTD.,-,5880 TT,-,,"2,885","$3,454",0.00%,
LISTED EQUITY,-,-,-,-,AEROPORTS DE PARIS SA,-,ADP FP,-,,18,"$3,452",0.00%,
LISTED EQUITY,-,-,-,-,WHARF HOLDINGS LTD.,-,4 HK,-,,755,"$3,430",0.00%,
LISTED EQUITY,-,-,-,-,VEDANTA LTD.,-,VEDL IN,-,,406,"$3,402",0.00%,
LISTED EQUITY,-,-,-,-,HITACHI CONSTRUCTION MACHINERY CO. LTD.,-,6305 JP,-,,93,"$3,381",0.00%,
LISTED EQUITY,-,-,-,-,OFX GROUP LTD.,-,OFX AU,-,,"2,387","$3,377",0.00%,
LISTED EQUITY,-,-,-,-,PLATINUM ASSET MANAGEMENT LTD.,-,PTM AU,-,,"4,806","$3,316",0.00%,
LISTED EQUITY,-,-,-,-,SOFINA SA,-,SOF BB,-,,9,"$3,303",0.00%,
LISTED EQUITY,-,-,-,-,QUALITAS LTD.,-,QAL AU,-,,"1,209","$3,301",0.00%,
LISTED EQUITY,-,-,-,-,JIO FINANCIAL SERVICES LTD.,-,JIOFIN IN,-,,584,"$3,291",0.00%,
LISTED EQUITY,-,-,-,-,CEMEX SAB DE CV,-,CEMEXCPO MM,-,,"3,626","$3,290",0.00%,
LISTED EQUITY,-,-,-,-,DAVIDE CAMPARI-MILANO NV,-,CPR IM,-,,326,"$3,286",0.00%,
LISTED EQUITY,-,-,-,-,YAGEO CORP.,-,2327 TT,-,,122,"$3,258",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD.,-,601398 C1,-,,"2,126","$3,255",0.00%,
LISTED EQUITY,-,-,-,-,PARKLAND CORP.,-,PKI CN,-,,89,"$3,236",0.00%,
LISTED EQUITY,-,-,-,-,ACCIONA SA,-,ANA SM,-,,18,"$3,200",0.00%,
LISTED EQUITY,-,-,-,-,TOTO LTD.,-,5332 JP,-,,82,"$3,200",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN UTILITIES LTD.,-,CU CN,-,,82,"$3,196",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF COMMUNICATIONS CO. LTD.,-,601328 C1,-,,"1,843","$3,169",0.00%,
LISTED EQUITY,-,-,-,-,WIWYNN CORP.,-,6669 TT,-,,24,"$3,144",0.00%,
LISTED EQUITY,-,-,-,-,MERCURY NZ LTD.,-,MCY NZ,-,,593,"$3,136",0.00%,
LISTED EQUITY,-,-,-,-,SAGAX AB,-,SAGAB SS,-,,94,"$3,109",0.00%,
LISTED EQUITY,-,-,-,-,L E LUNDBERGFORETAGEN AB,-,LUNDB SS,-,,42,"$3,094",0.00%,
LISTED EQUITY,-,-,-,-,LENOVO GROUP LTD.,-,992 HK,-,,"1,471","$3,083",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG C&T CORP.,-,028260 KS,-,,24,"$3,079",0.00%,
LISTED EQUITY,-,-,-,-,GJENSIDIGE FORSIKRING ASA,-,GJF NO,-,,108,"$3,075",0.00%,
LISTED EQUITY,-,-,-,-,"WOORI FINANCIAL GROUP, INC.",-,316140 KS,-,,179,"$3,023",0.00%,
LISTED EQUITY,-,-,-,-,HERO MOTOCORP LTD.,-,HMCL IN,-,,38,"$2,967",0.00%,
LISTED EQUITY,-,-,-,-,"ZOZO, INC.",-,3092 JP,-,,59,"$2,966",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG LIFE INSURANCE CO. LTD.,-,032830 KS,-,,28,"$2,964",0.00%,
LISTED EQUITY,-,-,-,-,JD SPORTS FASHION PLC,-,JD LN,-,,"1,525","$2,959",0.00%,
LISTED EQUITY,-,-,-,-,AUSTRALIAN FINANCE GROUP LTD.,-,AFG AU,-,,"1,957","$2,955",0.00%,
LISTED EQUITY,-,-,-,-,JDE PEET'S NV,-,JDEP NA,-,,106,"$2,954",0.00%,
LISTED EQUITY,-,-,-,-,ARAFURA RARE EARTHS LTD.,-,ARU AU,-,,"25,578","$2,942",0.00%,
LISTED EQUITY,-,-,-,-,"CHUBU ELECTRIC POWER CO., INC.",-,9502 JP,-,,173,"$2,942",0.00%,
LISTED EQUITY,-,-,-,-,EVERGREEN MARINE CORP. TAIWAN LTD.,-,2603 TT,-,,263,"$2,916",0.00%,
LISTED EQUITY,-,-,-,-,AVICOPTER PLC,-,600038 C1,-,,341,"$2,914",0.00%,
LISTED EQUITY,-,-,-,-,AMPLIFON SPA,-,AMP IM,-,,69,"$2,878",0.00%,
LISTED EQUITY,-,-,-,-,GENTING SINGAPORE LTD.,-,GENS SP,-,,"3,163","$2,864",0.00%,
LISTED EQUITY,-,-,-,-,GREAT WALL MOTOR CO. LTD.,-,2333 HK,-,,"1,006","$2,857",0.00%,
LISTED EQUITY,-,-,-,-,"JFE HOLDINGS, INC.",-,5411 JP,-,,156,"$2,851",0.00%,
LISTED EQUITY,-,-,-,-,CHAROEN POKPHAND FOODS PCL,-,CPFF TB,-,,"2,625","$2,836",0.00%,
LISTED EQUITY,-,-,-,-,TURK HAVA YOLLARI AO,-,THYAO TI,-,,221,"$2,835",0.00%,
LISTED EQUITY,-,-,-,-,ASTRA INTERNATIONAL TBK. PT,-,ASII IJ,-,,"5,725","$2,815",0.00%,
LISTED EQUITY,-,-,-,-,BRITANNIA INDUSTRIES LTD.,-,BRIT IN,-,,31,"$2,811",0.00%,
LISTED EQUITY,-,-,-,-,SG HOLDINGS CO. LTD.,-,9143 JP,-,,181,"$2,805",0.00%,
LISTED EQUITY,-,-,-,-,INDOFOOD SUKSES MAKMUR TBK. PT,-,INDF IJ,-,,"3,628","$2,803",0.00%,
LISTED EQUITY,-,-,-,-,CENTRAIS ELETRICAS BRASILEIRAS SA,-,ELET3 BZ,-,,313,"$2,791",0.00%,
LISTED EQUITY,-,-,-,-,CITIC LTD.,-,267 HK,-,,"1,452","$2,780",0.00%,
LISTED EQUITY,-,-,-,-,VODACOM GROUP LTD.,-,VOD SJ,-,,319,"$2,770",0.00%,
LISTED EQUITY,-,-,-,-,SG FLEET GROUP LTD.,-,SGF AU,-,,811,"$2,766",0.00%,
LISTED EQUITY,-,-,-,-,SHANGHAI PUDONG DEVELOPMENT BANK CO. LTD.,-,600000 C1,-,,"1,213","$2,761",0.00%,
LISTED EQUITY,-,-,-,-,BACHEM HOLDING AG,-,BANB SW,-,,26,"$2,727",0.00%,
LISTED EQUITY,-,-,-,-,EDP RENOVAVEIS SA,-,EDPR PL,-,,161,"$2,701",0.00%,
LISTED EQUITY,-,-,-,-,WISTRON CORP.,-,3231 TT,-,,526,"$2,696",0.00%,
LISTED EQUITY,-,-,-,-,ALMARAI CO. JSC,-,ALMARAI AB,-,,109,"$2,691",0.00%,
LISTED EQUITY,-,-,-,-,CHINA OVERSEAS LAND & INVESTMENT LTD.,-,688 HK,-,,"1,038","$2,675",0.00%,
LISTED EQUITY,-,-,-,-,TAISHIN FINANCIAL HOLDING CO. LTD.,-,2887 TT,-,,"3,104","$2,661",0.00%,
LISTED EQUITY,-,-,-,-,TSINGTAO BREWERY CO. LTD.,-,168 HK,-,,224,"$2,646",0.00%,
LISTED EQUITY,-,-,-,-,AUROBINDO PHARMA LTD.,-,ARBP IN,-,,105,"$2,645",0.00%,
LISTED EQUITY,-,-,-,-,POSTAL SAVINGS BANK OF CHINA CO. LTD.,-,1658 HK,-,,"2,777","$2,644",0.00%,
LISTED EQUITY,-,-,-,-,SUN PHARMACEUTICAL INDUSTRIES LTD.,-,SUNP IN,-,,74,"$2,631",0.00%,
LISTED EQUITY,-,-,-,-,SINOPHARM GROUP CO. LTD.,-,1099 HK,-,,585,"$2,589",0.00%,
LISTED EQUITY,-,-,-,-,"IGM FINANCIAL, INC.",-,IGM CN,-,,50,"$2,587",0.00%,
LISTED EQUITY,-,-,-,-,GRIFOLS SA,-,GRF SM,-,,169,"$2,584",0.00%,
LISTED EQUITY,-,-,-,-,TATA CONSUMER PRODUCTS LTD.,-,TATACONS IN,-,,148,"$2,553",0.00%,
LISTED EQUITY,-,-,-,-,INNER MONGOLIA YILI INDUSTRIAL GROUP CO. LTD.,-,600887 C1,-,,380,"$2,537",0.00%,
LISTED EQUITY,-,-,-,-,ANGLOGOLD ASHANTI PLC,-,ANG SJ,-,,70,"$2,534",0.00%,
LISTED EQUITY,-,-,-,-,"BCE, INC.",-,BCE CN,-,,66,"$2,500",0.00%,
LISTED EQUITY,-,-,-,-,WANT WANT CHINA HOLDINGS LTD.,-,151 HK,-,,"2,635","$2,499",0.00%,
LISTED EQUITY,-,-,-,-,EURAZEO SE,-,RF FP,-,,21,"$2,489",0.00%,
LISTED EQUITY,-,-,-,-,CATCHER TECHNOLOGY CO. LTD.,-,2474 TT,-,,258,"$2,468",0.00%,
LISTED EQUITY,-,-,-,-,YANG MING MARINE TRANSPORT CORP.,-,2609 TT,-,,658,"$2,453",0.00%,
LISTED EQUITY,-,-,-,-,DIASORIN SPA,-,DIA IM,-,,15,"$2,450",0.00%,
LISTED EQUITY,-,-,-,-,REC LTD.,-,RECL IN,-,,255,"$2,411",0.00%,
LISTED EQUITY,-,-,-,-,SINOPAC FINANCIAL HOLDINGS CO. LTD.,-,2890 TT,-,,"2,133","$2,406",0.00%,
LISTED EQUITY,-,-,-,-,ENN ENERGY HOLDINGS LTD.,-,2688 HK,-,,206,"$2,393",0.00%,
LISTED EQUITY,-,-,-,-,TINGYI CAYMAN ISLANDS HOLDING CORP.,-,322 HK,-,,"1,130","$2,378",0.00%,
LISTED EQUITY,-,-,-,-,REMGRO LTD.,-,REM SJ,-,,178,"$2,360",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL BANK CO. LTD.,-,601166 C1,-,,549,"$2,328",0.00%,
LISTED EQUITY,-,-,-,-,SWATCH GROUP AG,-,UHRN SW,-,,41,"$2,324",0.00%,
LISTED EQUITY,-,-,-,-,IONEER LTD.,-,INR AU,-,,"14,443","$2,311",0.00%,
LISTED EQUITY,-,-,-,-,ELIA GROUP SA,-,ELI BB,-,,19,"$2,309",0.00%,
LISTED EQUITY,-,-,-,-,PTT EXPLORATION & PRODUCTION PCL,-,PTTEPF TB,-,,408,"$2,301",0.00%,
LISTED EQUITY,-,-,-,-,SUZANO SA,-,SUZB3 BZ,-,,142,"$2,290",0.00%,
LISTED EQUITY,-,-,-,-,WEICHAI POWER CO. LTD.,-,2338 HK,-,,921,"$2,274",0.00%,
LISTED EQUITY,-,-,-,-,KOBE BUSSAN CO. LTD.,-,3038 JP,-,,64,"$2,273",0.00%,
LISTED EQUITY,-,-,-,-,LG CORP.,-,003550 KS,-,,29,"$2,272",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF COMMUNICATIONS CO. LTD.,-,3328 HK,-,,"1,690","$2,246",0.00%,
