PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCIEQU] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,PEMBINA PIPELINE CORP.,-,PPL CN,-,,"10,582","$631,134",0.03%,
LISTED EQUITY,-,-,-,-,"LEIDOS HOLDINGS, INC.",-,LDOS US,-,,"2,708","$630,107",0.03%,
LISTED EQUITY,-,-,-,-,HEINEKEN NV,-,HEIA NA,-,,"5,459","$627,178",0.03%,
LISTED EQUITY,-,-,-,-,"RB GLOBAL, INC.",-,RBA CN,-,,"4,293","$625,492",0.03%,
LISTED EQUITY,-,-,-,-,BROOKFIELD ASSET MANAGEMENT LTD.,-,BAM CN,-,,"7,142","$625,250",0.03%,
LISTED EQUITY,-,-,-,-,KEYCORP,-,KEY US,-,,"22,581","$625,100",0.03%,
LISTED EQUITY,-,-,-,-,"DOCUSIGN, INC.",-,DOCU US,-,,"4,299","$624,440",0.03%,
LISTED EQUITY,-,-,-,-,CK HUTCHISON HOLDINGS LTD.,-,1 HK,-,,"72,153","$622,589",0.03%,
LISTED EQUITY,-,-,-,-,GROUPE BRUXELLES LAMBERT NV,-,GBLB BB,-,,"5,627","$621,624",0.03%,
LISTED EQUITY,-,-,-,-,"TELEDYNE TECHNOLOGIES, INC.",-,TDY US,-,,829,"$621,298",0.03%,
LISTED EQUITY,-,-,-,-,SWEDBANK AB,-,SWEDA SS,-,,"19,449","$620,610",0.03%,
LISTED EQUITY,-,-,-,-,KAO CORP.,-,4452 JP,-,,"9,389","$616,406",0.03%,
LISTED EQUITY,-,-,-,-,"ZIMMER BIOMET HOLDINGS, INC.",-,ZBH US,-,,"3,605","$614,979",0.03%,
LISTED EQUITY,-,-,-,-,ORANGE SA,-,ORA FP,-,,"38,046","$612,625",0.03%,
LISTED EQUITY,-,-,-,-,BANK LEUMI LE-ISRAEL BM,-,LUMI IT,-,,"31,748","$610,053",0.03%,
LISTED EQUITY,-,-,-,-,"FIRST CITIZENS BANCSHARES, INC.",-,FCNCA US,-,,179,"$609,560",0.03%,
LISTED EQUITY,-,-,-,-,"PURE STORAGE, INC.",-,PSTG US,-,,"6,142","$609,385",0.03%,
LISTED EQUITY,-,-,-,-,KBC GROUP NV,-,KBC BB,-,,"4,876","$607,885",0.03%,
LISTED EQUITY,-,-,-,-,"MCCORMICK & CO., INC.",-,MKC US,-,,"4,932","$607,301",0.03%,
LISTED EQUITY,-,-,-,-,DNB BANK ASA,-,DNB NO,-,,"18,787","$606,216",0.03%,
LISTED EQUITY,-,-,-,-,"ZSCALER, INC.",-,ZS US,-,,"2,076","$604,989",0.03%,
LISTED EQUITY,-,-,-,-,CLP HOLDINGS LTD.,-,2 HK,-,,"44,476","$603,864",0.03%,
LISTED EQUITY,-,-,-,-,"JABIL, INC.",-,JBL US,-,,"2,592","$602,498",0.03%,
LISTED EQUITY,-,-,-,-,SANDOZ GROUP AG,-,SDZ SW,-,,"9,093","$602,355",0.03%,
LISTED EQUITY,-,-,-,-,NEXT PLC,-,NXT LN,-,,"3,127","$600,721",0.03%,
LISTED EQUITY,-,-,-,-,NIPPON YUSEN KK,-,9101 JP,-,,"11,084","$600,631",0.03%,
LISTED EQUITY,-,-,-,-,"SS&C TECHNOLOGIES HOLDINGS, INC.",-,SSNC US,-,,"4,890","$598,538",0.03%,
LISTED EQUITY,-,-,-,-,"COOPER COS., INC.",-,COO US,-,,"4,019","$596,748",0.03%,
LISTED EQUITY,-,-,-,-,SAMPO OYJ,-,SAMPO FH,-,,"9,036","$595,152",0.03%,
LISTED EQUITY,-,-,-,-,"RPM INTERNATIONAL, INC.",-,RPM US,-,,"2,994","$595,083",0.03%,
LISTED EQUITY,-,-,-,-,"CBOE GLOBAL MARKETS, INC.",-,CBOE US,-,,"1,884","$594,655",0.03%,
LISTED EQUITY,-,-,-,-,ESSITY AB,-,ESSITYB SS,-,,"13,747","$594,215",0.03%,
LISTED EQUITY,-,-,-,-,"TYSON FOODS, INC.",-,TSN US,-,,"6,405","$594,169",0.03%,
LISTED EQUITY,-,-,-,-,"ILLUMINA, INC.",-,ILMN US,-,,"2,751","$593,781",0.03%,
LISTED EQUITY,-,-,-,-,TRANSUNION,-,TRU US,-,,"3,964","$593,565",0.03%,
LISTED EQUITY,-,-,-,-,"COTERRA ENERGY, INC.",-,CTRA US,-,,"14,302","$589,942",0.03%,
LISTED EQUITY,-,-,-,-,HEXAGON AB,-,HEXAB SS,-,,"38,194","$589,561",0.03%,
LISTED EQUITY,-,-,-,-,"GEN DIGITAL, INC.",-,GEN US,-,,"13,316","$588,862",0.03%,
LISTED EQUITY,-,-,-,-,STRAUMANN HOLDING AG,-,STMN SW,-,,"2,892","$588,790",0.03%,
LISTED EQUITY,-,-,-,-,PRYSMIAN SPA,-,PRY IM,-,,"5,698","$587,588",0.03%,
LISTED EQUITY,-,-,-,-,COCA-COLA EUROPACIFIC PARTNERS PLC,-,CCEP US,-,,"4,725","$586,180",0.03%,
LISTED EQUITY,-,-,-,-,SVENSKA HANDELSBANKEN AB,-,SHBA SS,-,,"35,081","$585,615",0.03%,
LISTED EQUITY,-,-,-,-,DOLLAR GENERAL CORP.,-,DG US,-,,"4,782","$585,541",0.03%,
LISTED EQUITY,-,-,-,-,BOOZ ALLEN HAMILTON HOLDING CORP.,-,BAH US,-,,"2,814","$584,936",0.03%,
LISTED EQUITY,-,-,-,-,AVIVA PLC,-,AV LN,-,,"61,558","$583,740",0.03%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE PHILIPS NV,-,PHIA NA,-,,"14,265","$582,120",0.03%,
LISTED EQUITY,-,-,-,-,SUZUKI MOTOR CORP.,-,7269 JP,-,,"31,628","$581,810",0.03%,
LISTED EQUITY,-,-,-,-,LYONDELLBASELL INDUSTRIES NV,-,LYB US,-,,"4,847","$581,446",0.03%,
LISTED EQUITY,-,-,-,-,"PTC, INC.",-,PTC US,-,,"1,957","$581,161",0.03%,
LISTED EQUITY,-,-,-,-,ERSTE GROUP BANK AG,-,EBS AV,-,,"5,795","$578,250",0.03%,
LISTED EQUITY,-,-,-,-,"NOMURA HOLDINGS, INC.",-,8604 JP,-,,"60,220","$576,353",0.03%,
LISTED EQUITY,-,-,-,-,"OMNICOM GROUP, INC.",-,OMC US,-,,"4,136","$574,799",0.03%,
LISTED EQUITY,-,-,-,-,SEAGATE TECHNOLOGY HOLDINGS PLC,-,STX US,-,,"4,120","$574,339",0.03%,
LISTED EQUITY,-,-,-,-,TECHTRONIC INDUSTRIES CO. LTD.,-,669 HK,-,,"26,827","$571,733",0.03%,
LISTED EQUITY,-,-,-,-,"HOLOGIC, INC.",-,HOLX US,-,,"4,905","$571,120",0.03%,
LISTED EQUITY,-,-,-,-,"NISOURCE, INC.",-,NI US,-,,"9,610","$570,587",0.03%,
LISTED EQUITY,-,-,-,-,MERCK KGAA,-,MRK GR,-,,"2,436","$569,874",0.03%,
LISTED EQUITY,-,-,-,-,"FIDELITY NATIONAL FINANCIAL, INC.",-,FNF US,-,,"6,254","$567,022",0.03%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI TRUST GROUP, INC.",-,8309 JP,-,,"14,896","$565,190",0.03%,
LISTED EQUITY,-,-,-,-,"DOMINO'S PIZZA, INC.",-,DPZ US,-,,832,"$564,296",0.03%,
LISTED EQUITY,-,-,-,-,"PINTEREST, INC.",-,PINS US,-,,"12,042","$564,051",0.03%,
LISTED EQUITY,-,-,-,-,HANNOVER RUECK SE,-,HNR1 GR,-,,"1,393","$562,350",0.03%,
LISTED EQUITY,-,-,-,-,COMMERZBANK AG,-,CBK GR,-,,"21,244","$558,707",0.03%,
LISTED EQUITY,-,-,-,-,"CENTERPOINT ENERGY, INC.",-,CNP US,-,,"10,888","$557,996",0.03%,
LISTED EQUITY,-,-,-,-,"AKAMAI TECHNOLOGIES, INC.",-,AKAM US,-,,"3,608","$557,421",0.03%,
LISTED EQUITY,-,-,-,-,ATLAS COPCO AB,-,ATCOB SS,-,,"25,516","$557,416",0.03%,
LISTED EQUITY,-,-,-,-,DAIMLER TRUCK HOLDING AG,-,DTG GR,-,,"9,039","$557,047",0.03%,
LISTED EQUITY,-,-,-,-,"FIRST SOLAR, INC.",-,FSLR US,-,,"1,944","$553,226",0.02%,
LISTED EQUITY,-,-,-,-,"BUILDERS FIRSTSOURCE, INC.",-,BLDR US,-,,"2,393","$552,478",0.02%,
LISTED EQUITY,-,-,-,-,AERCAP HOLDINGS NV,-,AER US,-,,"3,572","$552,038",0.02%,
LISTED EQUITY,-,-,-,-,"QUEST DIAGNOSTICS, INC.",-,DGX US,-,,"2,265","$551,824",0.02%,
LISTED EQUITY,-,-,-,-,INTERNATIONAL PAPER CO.,-,IP US,-,,"6,333","$550,463",0.02%,
LISTED EQUITY,-,-,-,-,BRIDGESTONE CORP.,-,5108 JP,-,,"10,025","$550,148",0.02%,
LISTED EQUITY,-,-,-,-,"STEEL DYNAMICS, INC.",-,STLD US,-,,"2,976","$548,358",0.02%,
LISTED EQUITY,-,-,-,-,BALL CORP.,-,BALL US,-,,"6,155","$548,084",0.02%,
LISTED EQUITY,-,-,-,-,WESTERN DIGITAL CORP.,-,WDC US,-,,"5,684","$547,471",0.02%,
LISTED EQUITY,-,-,-,-,"DRAFTKINGS, INC.",-,DKNG US,-,,"9,111","$547,385",0.02%,
LISTED EQUITY,-,-,-,-,SONOVA HOLDING AG,-,SOON SW,-,,"1,034","$545,779",0.02%,
LISTED EQUITY,-,-,-,-,DSM-FIRMENICH AG,-,DSFIR NA,-,,"3,334","$544,934",0.02%,
LISTED EQUITY,-,-,-,-,KERING SA,-,KER FP,-,,"1,367","$544,604",0.02%,
LISTED EQUITY,-,-,-,-,LAS VEGAS SANDS CORP.,-,LVS US,-,,"6,554","$543,633",0.02%,
LISTED EQUITY,-,-,-,-,ALLIANT ENERGY CORP.,-,LNT US,-,,"5,670","$541,556",0.02%,
LISTED EQUITY,-,-,-,-,LEGAL & GENERAL GROUP PLC,-,LGEN LN,-,,"116,380","$540,975",0.02%,
LISTED EQUITY,-,-,-,-,POWER CORP. OF CANADA,-,POW CN,-,,"10,739","$540,750",0.02%,
LISTED EQUITY,-,-,-,-,CREDIT AGRICOLE SA,-,ACA FP,-,,"24,297","$540,058",0.02%,
LISTED EQUITY,-,-,-,-,"EXPEDITORS INTERNATIONAL OF WASHINGTON, INC.",-,EXPD US,-,,"3,018","$539,946",0.02%,
LISTED EQUITY,-,-,-,-,SGS SA,-,SGSN SW,-,,"3,330","$539,360",0.02%,
LISTED EQUITY,-,-,-,-,TECK RESOURCES LTD.,-,TECKB CN,-,,"8,189","$535,982",0.02%,
LISTED EQUITY,-,-,-,-,"DESCARTES SYSTEMS GROUP, INC.",-,DSG CN,-,,"2,920","$535,803",0.02%,
LISTED EQUITY,-,-,-,-,"JACOBS SOLUTIONS, INC.",-,J US,-,,"2,479","$535,079",0.02%,
LISTED EQUITY,-,-,-,-,STMICROELECTRONICS NV,-,STMPA FP,-,,"13,175","$534,884",0.02%,
LISTED EQUITY,-,-,-,-,"EMERA, INC.",-,EMA CN,-,,"8,837","$533,242",0.02%,
LISTED EQUITY,-,-,-,-,OLYMPUS CORP.,-,7733 JP,-,,"21,885","$533,153",0.02%,
LISTED EQUITY,-,-,-,-,KERRY GROUP PLC,-,KYGA ID,-,,"3,415","$532,558",0.02%,
LISTED EQUITY,-,-,-,-,"F5, INC.",-,FFIV US,-,,"1,311","$532,464",0.02%,
LISTED EQUITY,-,-,-,-,"MOLINA HEALTHCARE, INC.",-,MOH US,-,,"1,132","$532,309",0.02%,
LISTED EQUITY,-,-,-,-,"WATSCO, INC.",-,WSO US,-,,695,"$532,238",0.02%,
LISTED EQUITY,-,-,-,-,"BANDAI NAMCO HOLDINGS, INC.",-,7832 JP,-,,"13,696","$531,899",0.02%,
LISTED EQUITY,-,-,-,-,BARRATT REDROW PLC,-,BTRW LN,-,,"59,651","$531,028",0.02%,
LISTED EQUITY,-,-,-,-,KONE OYJ,-,KNEBV FH,-,,"6,750","$530,571",0.02%,
LISTED EQUITY,-,-,-,-,EAST JAPAN RAILWAY CO.,-,9020 JP,-,,"18,426","$529,264",0.02%,
LISTED EQUITY,-,-,-,-,"NRG ENERGY, INC.",-,NRG US,-,,"3,627","$528,451",0.02%,
LISTED EQUITY,-,-,-,-,INDUSTRIVARDEN AB,-,INDUC SS,-,,"10,343","$527,773",0.02%,
LISTED EQUITY,-,-,-,-,HEICO CORP.,-,HEIA US,-,,"1,756","$527,676",0.02%,
LISTED EQUITY,-,-,-,-,"TRADEWEB MARKETS, INC.",-,TW US,-,,"2,487","$525,909",0.02%,
LISTED EQUITY,-,-,-,-,"AVANTOR, INC.",-,AVTR US,-,,"15,448","$525,707",0.02%,
LISTED EQUITY,-,-,-,-,TELEFONICA SA,-,TEF SM,-,,"79,803","$525,460",0.02%,
LISTED EQUITY,-,-,-,-,AEON CO. LTD.,-,8267 JP,-,,"13,837","$525,437",0.02%,
LISTED EQUITY,-,-,-,-,FRESENIUS SE & CO. KGAA,-,FRE GR,-,,"9,363","$525,227",0.02%,
LISTED EQUITY,-,-,-,-,GENUINE PARTS CO.,-,GPC US,-,,"2,777","$523,613",0.02%,
LISTED EQUITY,-,-,-,-,"MONGODB, INC.",-,MDB US,-,,"1,390","$522,684",0.02%,
LISTED EQUITY,-,-,-,-,"TOAST, INC.",-,TOST US,-,,"8,854","$521,221",0.02%,
LISTED EQUITY,-,-,-,-,CYBERARK SOFTWARE LTD.,-,CYBR US,-,,969,"$521,178",0.02%,
LISTED EQUITY,-,-,-,-,W.R. BERKLEY CORP.,-,WRB US,-,,"5,512","$520,932",0.02%,
LISTED EQUITY,-,-,-,-,SWISSCOM AG,-,SCMN SW,-,,576,"$517,959",0.02%,
LISTED EQUITY,-,-,-,-,"SUPER MICRO COMPUTER, INC.",-,SMCI US,-,,"10,519","$517,837",0.02%,
LISTED EQUITY,-,-,-,-,"CF INDUSTRIES HOLDINGS, INC.",-,CF US,-,,"3,749","$516,580",0.02%,
LISTED EQUITY,-,-,-,-,CENTRAL JAPAN RAILWAY CO.,-,9022 JP,-,,"16,873","$514,130",0.02%,
LISTED EQUITY,-,-,-,-,"ASTELLAS PHARMA, INC.",-,4503 JP,-,,"32,545","$513,237",0.02%,
LISTED EQUITY,-,-,-,-,"VIATRIS, INC.",-,VTRS US,-,,"25,453","$511,817",0.02%,
LISTED EQUITY,-,-,-,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH NZ,-,,"14,705","$510,945",0.02%,
LISTED EQUITY,-,-,-,-,NIDEC CORP.,-,6594 JP,-,,"17,367","$509,555",0.02%,
LISTED EQUITY,-,-,-,-,OWENS CORNING,-,OC US,-,,"1,851","$509,202",0.02%,
LISTED EQUITY,-,-,-,-,AMCOR PLC,-,AMCR US,-,,"33,474","$508,753",0.02%,
LISTED EQUITY,-,-,-,-,AVERY DENNISON CORP.,-,AVY US,-,,"1,681","$508,037",0.02%,
LISTED EQUITY,-,-,-,-,SAGE GROUP PLC,-,SGE LN,-,,"19,662","$506,296",0.02%,
LISTED EQUITY,-,-,-,-,POOL CORP.,-,POOL US,-,,919,"$506,152",0.02%,
LISTED EQUITY,-,-,-,-,"NEUROCRINE BIOSCIENCES, INC.",-,NBIX US,-,,"2,296","$506,145",0.02%,
LISTED EQUITY,-,-,-,-,"ENEOS HOLDINGS, INC.",-,5020 JP,-,,"59,584","$505,977",0.02%,
LISTED EQUITY,-,-,-,-,IDEX CORP.,-,IEX US,-,,"1,495","$505,198",0.02%,
LISTED EQUITY,-,-,-,-,"PRINCIPAL FINANCIAL GROUP, INC.",-,PFG US,-,,"4,036","$504,612",0.02%,
LISTED EQUITY,-,-,-,-,"EVERGY, INC.",-,EVRG US,-,,"5,059","$502,918",0.02%,
LISTED EQUITY,-,-,-,-,"CONAGRA BRANDS, INC.",-,CAG US,-,,"11,190","$501,516",0.02%,
LISTED EQUITY,-,-,-,-,TOURMALINE OIL CORP.,-,TOU CN,-,,"6,710","$501,224",0.02%,
LISTED EQUITY,-,-,-,-,APTIV PLC,-,APTV US,-,,"5,128","$500,933",0.02%,
LISTED EQUITY,-,-,-,-,"ESTEE LAUDER COS., INC.",-,EL US,-,,"4,128","$499,886",0.02%,
LISTED EQUITY,-,-,-,-,MITSUBISHI ESTATE CO. LTD.,-,8802 JP,-,,"22,097","$499,707",0.02%,
LISTED EQUITY,-,-,-,-,"RESONA HOLDINGS, INC.",-,8308 JP,-,,"42,429","$499,046",0.02%,
LISTED EQUITY,-,-,-,-,SMURFIT WESTROCK PLC,-,SWR LN,-,,"5,703","$497,875",0.02%,
LISTED EQUITY,-,-,-,-,NITTO DENKO CORP.,-,6988 JP,-,,"18,002","$495,821",0.02%,
LISTED EQUITY,-,-,-,-,CAPCOM CO. LTD.,-,9697 JP,-,,"13,837","$494,010",0.02%,
LISTED EQUITY,-,-,-,-,"CARLISLE COS., INC.",-,CSL US,-,,828,"$493,319",0.02%,
LISTED EQUITY,-,-,-,-,"REVVITY, INC.",-,RVTY US,-,,"2,727","$491,609",0.02%,
LISTED EQUITY,-,-,-,-,HALMA PLC,-,HLMA LN,-,,"9,015","$490,362",0.02%,
LISTED EQUITY,-,-,-,-,AENA SME SA,-,AENA SM,-,,"1,484","$489,917",0.02%,
LISTED EQUITY,-,-,-,-,COVESTRO AG,-,1CO GR,-,,"5,041","$488,955",0.02%,
LISTED EQUITY,-,-,-,-,VESTAS WIND SYSTEMS AS,-,VWS DC,-,,"22,127","$486,726",0.02%,
LISTED EQUITY,-,-,-,-,"CARMAX, INC.",-,KMX US,-,,"3,685","$486,635",0.02%,
LISTED EQUITY,-,-,-,-,EVEREST GROUP LTD.,-,EG US,-,,829,"$485,200",0.02%,
LISTED EQUITY,-,-,-,-,UPM-KYMMENE OYJ,-,UPM FH,-,,"10,888","$483,628",0.02%,
LISTED EQUITY,-,-,-,-,SECOM CO. LTD.,-,9735 JP,-,,"8,754","$483,020",0.02%,
LISTED EQUITY,-,-,-,-,"NUTANIX, INC.",-,NTNX US,-,,"4,871","$481,339",0.02%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE KPN NV,-,KPN NA,-,,"80,785","$474,910",0.02%,
LISTED EQUITY,-,-,-,-,SYMRISE AG,-,SY1 GR,-,,"2,762","$474,254",0.02%,
LISTED EQUITY,-,-,-,-,"RELIANCE, INC.",-,RS US,-,,"1,087","$472,808",0.02%,
LISTED EQUITY,-,-,-,-,SIEMENS HEALTHINEERS AG,-,SHL GR,-,,"5,514","$472,132",0.02%,
LISTED EQUITY,-,-,-,-,"ENTEGRIS, INC.",-,ENTG US,-,,"2,946","$471,345",0.02%,
LISTED EQUITY,-,-,-,-,"EQUITABLE HOLDINGS, INC.",-,EQH US,-,,"6,184","$471,153",0.02%,
LISTED EQUITY,-,-,-,-,"MANHATTAN ASSOCIATES, INC.",-,MANH US,-,,"1,079","$471,139",0.02%,
LISTED EQUITY,-,-,-,-,"SKYWORKS SOLUTIONS, INC.",-,SWKS US,-,,"3,286","$470,592",0.02%,
LISTED EQUITY,-,-,-,-,ASICS CORP.,-,7936 JP,-,,"14,684","$469,325",0.02%,
LISTED EQUITY,-,-,-,-,SMITH & NEPHEW PLC,-,SN LN,-,,"23,290","$467,053",0.02%,
LISTED EQUITY,-,-,-,-,"GRACO, INC.",-,GGG US,-,,"3,427","$466,518",0.02%,
LISTED EQUITY,-,-,-,-,VOLVO AB,-,VOLVA SS,-,,"11,807","$466,349",0.02%,
LISTED EQUITY,-,-,-,-,NTT DATA GROUP CORP.,-,9613 JP,-,,"14,967","$466,046",0.02%,
LISTED EQUITY,-,-,-,-,"DICK'S SPORTING GOODS, INC.",-,DKS US,-,,"1,257","$464,716",0.02%,
LISTED EQUITY,-,-,-,-,"JB HUNT TRANSPORT SERVICES, INC.",-,JBHT US,-,,"1,685","$464,490",0.02%,
LISTED EQUITY,-,-,-,-,"ALIGN TECHNOLOGY, INC.",-,ALGN US,-,,"1,377","$463,849",0.02%,
LISTED EQUITY,-,-,-,-,"DAYFORCE, INC.",-,DAY US,-,,"3,949","$463,247",0.02%,
LISTED EQUITY,-,-,-,-,"STANLEY BLACK & DECKER, INC.",-,SWK US,-,,"3,550","$460,400",0.02%,
LISTED EQUITY,-,-,-,-,KYOCERA CORP.,-,6971 JP,-,,"28,380","$459,510",0.02%,
LISTED EQUITY,-,-,-,-,CHECK POINT SOFTWARE TECHNOLOGIES LTD.,-,CHKP US,-,,"1,511","$455,778",0.02%,
LISTED EQUITY,-,-,-,-,J.M. SMUCKER CO.,-,SJM US,-,,"2,554","$454,283",0.02%,
LISTED EQUITY,-,-,-,-,BIO-TECHNE CORP.,-,TECH US,-,,"3,903","$454,019",0.02%,
LISTED EQUITY,-,-,-,-,BT GROUP PLC,-,BTA LN,-,,"155,006","$451,656",0.02%,
LISTED EQUITY,-,-,-,-,"BAXTER INTERNATIONAL, INC.",-,BAX US,-,,"9,545","$449,561",0.02%,
LISTED EQUITY,-,-,-,-,"MODERNA, INC.",-,MRNA US,-,,"6,694","$449,549",0.02%,
LISTED EQUITY,-,-,-,-,BEIERSDORF AG,-,BEI GR,-,,"2,143","$444,347",0.02%,
LISTED EQUITY,-,-,-,-,UNITED THERAPEUTICS CORP.,-,UTHR US,-,,777,"$442,550",0.02%,
LISTED EQUITY,-,-,-,-,"TEXTRON, INC.",-,TXT US,-,,"3,559","$439,657",0.02%,
LISTED EQUITY,-,-,-,-,"TORAY INDUSTRIES, INC.",-,3402 JP,-,,"42,641","$438,872",0.02%,
LISTED EQUITY,-,-,-,-,AECOM,-,ACM US,-,,"2,542","$438,477",0.02%,
LISTED EQUITY,-,-,-,-,ROCHE HOLDING AG,-,RO SW,-,,905,"$436,476",0.02%,
LISTED EQUITY,-,-,-,-,BOC HONG KONG HOLDINGS LTD.,-,2388 HK,-,,"83,658","$433,985",0.02%,
LISTED EQUITY,-,-,-,-,GENMAB AS,-,GMAB DC,-,,"1,293","$432,679",0.02%,
LISTED EQUITY,-,-,-,-,FINECOBANK BANCA FINECO SPA,-,FBK IM,-,,"15,387","$432,086",0.02%,
LISTED EQUITY,-,-,-,-,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,-,LISP SW,-,,24,"$430,777",0.02%,
LISTED EQUITY,-,-,-,-,FRESENIUS MEDICAL CARE AG,-,FME GR,-,,"5,824","$430,103",0.02%,
LISTED EQUITY,-,-,-,-,ASAHI GROUP HOLDINGS LTD.,-,2502 JP,-,,"25,252","$430,011",0.02%,
LISTED EQUITY,-,-,-,-,KONAMI GROUP CORP.,-,9766 JP,-,,"2,824","$429,509",0.02%,
LISTED EQUITY,-,-,-,-,REPSOL SA,-,REP SM,-,,"21,960","$429,340",0.02%,
LISTED EQUITY,-,-,-,-,"JUNIPER NETWORKS, INC.",-,JNPR US,-,,"7,094","$429,066",0.02%,
LISTED EQUITY,-,-,-,-,SEKISUI HOUSE LTD.,-,1928 JP,-,,"11,013","$428,052",0.02%,
LISTED EQUITY,-,-,-,-,COLOPLAST AS,-,COLOB DC,-,,"2,422","$427,088",0.02%,
LISTED EQUITY,-,-,-,-,"DOLLAR TREE, INC.",-,DLTR US,-,,"3,527","$426,902",0.02%,
LISTED EQUITY,-,-,-,-,BUNZL PLC,-,BNZL LN,-,,"6,385","$425,680",0.02%,
LISTED EQUITY,-,-,-,-,"INTERPUBLIC GROUP OF COS., INC.",-,IPG US,-,,"9,393","$425,084",0.02%,
LISTED EQUITY,-,-,-,-,EDP SA,-,EDP PL,-,,"81,304","$420,306",0.02%,
LISTED EQUITY,-,-,-,-,RENTOKIL INITIAL PLC,-,RTO LN,-,,"51,821","$420,129",0.02%,
LISTED EQUITY,-,-,-,-,"EPAM SYSTEMS, INC.",-,EPAM US,-,,"1,112","$419,908",0.02%,
LISTED EQUITY,-,-,-,-,ADDTECH AB,-,ADDTB SS,-,,"9,511","$418,742",0.02%,
LISTED EQUITY,-,-,-,-,QIAGEN NV,-,QIA GR,-,,"5,811","$418,329",0.02%,
LISTED EQUITY,-,-,-,-,"ROGERS COMMUNICATIONS, INC.",-,RCIB CN,-,,"8,385","$416,106",0.02%,
LISTED EQUITY,-,-,-,-,JAPAN POST BANK CO. LTD.,-,7182 JP,-,,"27,039","$415,284",0.02%,
LISTED EQUITY,-,-,-,-,MTR CORP. LTD.,-,66 HK,-,,"73,183","$412,362",0.02%,
LISTED EQUITY,-,-,-,-,"BIOMARIN PHARMACEUTICAL, INC.",-,BMRN US,-,,"3,884","$412,285",0.02%,
LISTED EQUITY,-,-,-,-,SUN HUNG KAI PROPERTIES LTD.,-,16 HK,-,,"26,474","$410,910",0.02%,
LISTED EQUITY,-,-,-,-,"ROKU, INC.",-,ROKU US,-,,"3,388","$406,786",0.02%,
LISTED EQUITY,-,-,-,-,"ZILLOW GROUP, INC.",-,Z US,-,,"3,390","$405,452",0.02%,
LISTED EQUITY,-,-,-,-,INTERTEK GROUP PLC,-,ITRK LN,-,,"4,236","$405,102",0.02%,
LISTED EQUITY,-,-,-,-,PANDORA AS,-,PNDORA DC,-,,"1,359","$401,402",0.02%,
LISTED EQUITY,-,-,-,-,TOYOTA INDUSTRIES CORP.,-,6201 JP,-,,"3,036","$401,355",0.02%,
LISTED EQUITY,-,-,-,-,EVOLUTION AB,-,EVO SS,-,,"3,215","$400,774",0.02%,
LISTED EQUITY,-,-,-,-,MITSUBISHI CHEMICAL GROUP CORP.,-,4188 JP,-,,"48,712","$400,338",0.02%,
LISTED EQUITY,-,-,-,-,LEONARDO SPA,-,LDO IM,-,,"9,195","$398,739",0.02%,
LISTED EQUITY,-,-,-,-,ASAHI KASEI CORP.,-,3407 JP,-,,"35,440","$397,901",0.02%,
LISTED EQUITY,-,-,-,-,"GREAT-WEST LIFECO, INC.",-,GWO CN,-,,"7,429","$397,702",0.02%,
LISTED EQUITY,-,-,-,-,"DELTA AIR LINES, INC.",-,DAL US,-,,"4,050","$395,760",0.02%,
LISTED EQUITY,-,-,-,-,"MAGNA INTERNATIONAL, INC.",-,MG CN,-,,"5,864","$395,635",0.02%,
LISTED EQUITY,-,-,-,-,HYDRO ONE LTD.,-,H CN,-,,"7,915","$393,484",0.02%,
LISTED EQUITY,-,-,-,-,"SNAP, INC.",-,SNAP US,-,,"22,534","$391,974",0.02%,
LISTED EQUITY,-,-,-,-,NEWS CORP.,-,NWSA US,-,,"8,801","$391,488",0.02%,
LISTED EQUITY,-,-,-,-,"T&D HOLDINGS, INC.",-,8795 JP,-,,"13,061","$389,980",0.02%,
LISTED EQUITY,-,-,-,-,BROWN-FORMAN CORP.,-,BFB US,-,,"6,343","$389,104",0.02%,
LISTED EQUITY,-,-,-,-,KUBOTA CORP.,-,6326 JP,-,,"20,544","$388,262",0.02%,
LISTED EQUITY,-,-,-,-,THALES SA,-,HO FP,-,,"1,674","$388,145",0.02%,
LISTED EQUITY,-,-,-,-,TOKYO GAS CO. LTD.,-,9531 JP,-,,"8,613","$386,804",0.02%,
LISTED EQUITY,-,-,-,-,UNICHARM CORP.,-,8113 JP,-,,"28,804","$385,557",0.02%,
LISTED EQUITY,-,-,-,-,"JAPAN EXCHANGE GROUP, INC.",-,8697 JP,-,,"21,179","$385,252",0.02%,
